quiz_id,question_id,answer_id,answer_correct
399,1244,4700,y
399,1244,4701,n
571,1245,4702,n
571,1245,4703,n
571,1245,4704,y
571,1245,4705,n
572,1246,4706,y
572,1246,4707,n
572,1246,4708,n
572,1246,4709,n
573,1247,4710,n
573,1247,4711,n
573,1247,4712,n
573,1247,4713,y
574,1248,4714,y
574,1248,4715,n
574,1248,4716,n
574,1248,4717,n
574,1249,4718,n
574,1249,4719,n
574,1249,4720,n
574,1249,4721,y
575,1250,4722,y
575,1250,4723,n
575,1250,4724,n
575,1250,4725,n
575,1251,4726,y
575,1251,4727,n
575,1251,4728,n
575,1251,4729,n
575,1252,4730,n
575,1252,4731,n
575,1252,4732,n
575,1252,4733,y
576,1253,4734,n
576,1253,4735,y
576,1253,4736,n
576,1253,4737,n
577,1254,4738,n
577,1254,4739,n
577,1254,4740,y
577,1254,4741,n
577,1255,4742,y
577,1255,4743,n
577,1255,4744,n
577,1255,4745,n
578,1256,4746,n
578,1256,4747,n
578,1256,4748,y
578,1256,4749,n
579,1257,4750,n
579,1257,4751,n
579,1257,4752,n
579,1257,4753,y
580,1258,4754,n
580,1258,4755,y
580,1258,4756,n
580,1258,4757,n
