exam_attempt_id,student_id,exam_id,exam_result,exam_completion_time,date_exam_completed
236856,293083,716,100,0.78,2022-10-09
236857,293067,755,17,3.32,2022-10-09
236858,293067,755,100,0.67,2022-10-09
236860,278851,666,28,1.10,2022-10-09
236861,291769,695,100,2.30,2022-10-09
236863,271154,716,17,12.00,2022-10-09
236866,284438,737,83,3.65,2022-10-09
236869,278851,666,100,1.43,2022-10-09
236873,291116,783,67,4.50,2022-10-09
236875,292650,784,63,20.33,2022-10-09
236876,291116,783,100,0.68,2022-10-09
236878,291116,784,33,24.12,2022-10-09
236880,284954,685,33,0.33,2022-10-09
236881,284954,685,100,0.78,2022-10-09
236884,293972,401,17,6.03,2022-10-09
236885,281870,432,83,2.48,2022-10-09
236886,278851,783,50,0.43,2022-10-09
236887,278851,783,100,0.35,2022-10-09
236888,278851,784,25,0.97,2022-10-09
236892,278851,784,100,1.67,2022-10-09
236893,284954,686,33,0.62,2022-10-09
236894,284954,686,100,1.35,2022-10-09
236895,278851,665,17,1.45,2022-10-09
236899,284482,541,83,9.20,2022-10-09
236900,291098,713,83,8.17,2022-10-09
236901,278851,665,100,2.23,2022-10-09
236902,289805,708,100,14.10,2022-10-09
236904,276104,694,50,2.60,2022-10-09
236906,276104,694,100,0.65,2022-10-09
236907,262459,723,67,17.20,2022-10-09
236911,291116,784,100,20.12,2022-10-09
236913,283406,784,71,17.85,2022-10-09
236917,292574,756,50,3.18,2022-10-09
236918,292574,756,100,1.37,2022-10-09
236920,291116,756,100,0.62,2022-10-09
236921,291116,757,100,0.63,2022-10-09
236923,292576,545,50,18.72,2022-10-09
236924,292574,757,67,5.02,2022-10-09
236925,273060,663,92,46.22,2022-10-09
236926,292574,757,100,0.58,2022-10-09
236931,292576,545,100,3.92,2022-10-09
236932,293619,713,83,6.70,2022-10-09
236937,272510,823,100,12.27,2022-10-09
236938,276104,695,100,1.83,2022-10-09
236940,292402,695,83,3.45,2022-10-10
236941,292402,695,100,0.72,2022-10-10
236944,293976,755,50,2.85,2022-10-10
236945,291425,710,50,25.00,2022-10-10
236947,293564,756,83,8.00,2022-10-10
236948,293564,756,100,0.42,2022-10-10
236949,291425,710,100,2.03,2022-10-10
236950,291425,711,3,1.28,2022-10-10
236951,293564,757,67,5.02,2022-10-10
236952,293564,757,100,0.38,2022-10-10
236953,292402,696,67,4.93,2022-10-10
236954,292402,696,100,0.78,2022-10-10
236955,282601,696,83,7.17,2022-10-10
236957,289985,715,100,3.70,2022-10-10
236958,282601,696,100,0.47,2022-10-10
236959,292625,755,17,3.87,2022-10-10
236960,292625,755,83,0.52,2022-10-10
236966,293962,707,83,13.45,2022-10-10
236968,261735,720,67,10.73,2022-10-10
236969,261735,720,100,0.67,2022-10-10
236971,261674,819,50,3.93,2022-10-10
236972,293962,708,50,19.52,2022-10-10
236973,282739,758,67,17.65,2022-10-10
236975,293962,708,100,0.53,2022-10-10
236976,293972,720,33,3.85,2022-10-10
236978,292939,755,33,2.12,2022-10-10
236981,284438,721,0,14.98,2022-10-10
236983,293972,720,100,6.25,2022-10-10
236984,293207,684,67,6.27,2022-10-10
236985,293207,684,100,1.50,2022-10-10
236986,284438,721,0,4.90,2022-10-10
236988,291769,696,83,8.62,2022-10-10
236989,267106,756,67,3.80,2022-10-10
236990,267106,756,83,1.73,2022-10-10
236991,291769,696,100,1.03,2022-10-10
236992,292757,712,67,3.78,2022-10-10
236993,291769,697,92,29.67,2022-10-10
236996,284438,721,33,0.32,2022-10-10
236997,267106,757,0,0.68,2022-10-10
236999,260649,364,50,20.90,2022-10-10
237000,261819,541,50,8.53,2022-10-10
237001,293951,755,67,1.75,2022-10-10
237002,293951,755,83,0.53,2022-10-10
237003,261819,541,100,2.60,2022-10-10
237004,290353,782,50,3.65,2022-10-10
237005,293951,755,83,0.50,2022-10-10
237006,293951,755,100,0.57,2022-10-10
237007,290353,782,100,0.85,2022-10-10
237009,293962,709,50,19.27,2022-10-10
237011,288003,713,83,12.15,2022-10-10
237012,293766,712,33,10.00,2022-10-10
237013,288003,713,100,0.48,2022-10-10
237014,293461,755,33,1.82,2022-10-10
237015,293517,755,33,6.15,2022-10-10
237016,292939,707,67,19.98,2022-10-10
237017,293517,755,67,4.08,2022-10-10
237018,293517,755,33,2.07,2022-10-10
237019,293517,755,50,1.45,2022-10-10
237020,293517,755,67,0.90,2022-10-10
237021,293517,755,83,0.75,2022-10-10
237022,293517,755,67,0.90,2022-10-10
237023,291743,756,83,4.00,2022-10-10
237024,293517,755,83,1.72,2022-10-10
237026,293517,755,67,0.73,2022-10-10
237027,293766,712,100,2.02,2022-10-10
237028,293517,755,50,0.65,2022-10-10
237029,291743,756,100,0.38,2022-10-10
237030,293517,755,50,0.70,2022-10-10
237031,293517,755,83,0.98,2022-10-10
237032,293962,709,100,0.60,2022-10-10
237034,291743,757,67,2.28,2022-10-10
237035,291743,757,100,0.50,2022-10-10
237036,291743,758,67,14.93,2022-10-10
237038,279482,823,100,4.90,2022-10-10
237040,282739,784,58,19.93,2022-10-10
237042,290487,530,33,16.00,2022-10-10
237045,294050,755,17,10.00,2022-10-10
237050,290487,530,83,10.08,2022-10-10
237051,294050,755,100,1.77,2022-10-10
237052,284438,738,100,5.38,2022-10-10
237053,290487,530,100,0.63,2022-10-10
237054,284954,687,20,3.65,2022-10-10
237055,282739,784,100,9.53,2022-10-10
237056,274798,803,83,6.37,2022-10-10
237059,270671,757,100,2.53,2022-10-10
237061,293294,755,50,2.13,2022-10-10
237062,293294,755,100,0.47,2022-10-10
237063,293083,717,50,11.37,2022-10-10
237065,293083,717,83,0.43,2022-10-10
237066,287334,708,67,19.45,2022-10-10
237067,282739,664,100,2.38,2022-10-10
237069,284954,687,97,4.17,2022-10-10
237072,284954,819,33,0.72,2022-10-10
237073,284954,819,67,0.20,2022-10-10
237076,284954,822,63,5.87,2022-10-10
237083,265685,707,67,19.85,2022-10-10
237085,293646,756,33,2.37,2022-10-10
237086,290487,532,83,17.32,2022-10-10
237087,264146,544,83,11.28,2022-10-10
237088,292862,781,100,2.12,2022-10-10
237089,265685,707,83,0.87,2022-10-10
237090,281870,433,83,2.37,2022-10-10
237092,264146,544,100,0.28,2022-10-10
237096,292572,707,83,13.62,2022-10-10
237101,280121,720,100,12.30,2022-10-10
237105,292572,707,100,0.80,2022-10-10
237108,282935,712,100,2.72,2022-10-10
237109,293705,755,50,7.68,2022-10-10
237111,279409,755,33,9.58,2022-10-10
237113,261819,542,67,7.98,2022-10-10
237115,279409,755,100,0.80,2022-10-10
237116,261819,542,100,0.60,2022-10-10
237117,280121,403,92,24.67,2022-10-10
237119,279409,756,33,6.50,2022-10-10
237121,279409,756,100,2.15,2022-10-10
237123,293564,758,58,19.85,2022-10-10
237125,291250,713,83,6.45,2022-10-10
237126,261682,827,57,129.98,2022-10-10
237127,292406,824,100,8.18,2022-10-10
237128,293727,755,67,2.33,2022-10-10
237133,293122,712,0,10.00,2022-10-10
237137,274798,804,83,7.60,2022-10-10
237139,275590,367,100,3.88,2022-10-10
237140,293345,756,67,4.85,2022-10-10
237141,291116,758,46,24.68,2022-10-10
237143,278972,538,100,40.00,2022-10-10
237145,293345,758,58,18.03,2022-10-10
237147,275590,711,83,78.93,2022-10-10
237150,291264,365,50,2.38,2022-10-10
237151,291264,365,100,0.53,2022-10-10
237152,291264,366,33,2.20,2022-10-10
237155,291264,366,100,0.52,2022-10-10
237156,293083,718,33,10.52,2022-10-10
237159,293083,718,100,1.78,2022-10-10
237161,260968,710,67,21.53,2022-10-10
237163,289609,755,17,2.62,2022-10-10
237164,292572,708,67,9.53,2022-10-10
237165,263759,542,83,2.30,2022-10-10
237170,292574,758,75,16.53,2022-10-10
237171,293583,539,0,0.35,2022-10-10
237172,292385,781,67,6.53,2022-10-10
237173,266012,725,33,0.48,2022-10-10
237174,266012,725,100,0.23,2022-10-10
237177,293965,755,33,3.35,2022-10-10
237178,293965,755,100,0.60,2022-10-10
237179,261682,827,100,25.98,2022-10-10
237180,291116,758,100,21.95,2022-10-10
237183,292815,781,50,9.70,2022-10-10
237184,280644,365,67,2.87,2022-10-10
237186,280644,365,100,0.57,2022-10-10
237188,280644,367,83,5.60,2022-10-10
237189,292815,781,100,1.32,2022-10-10
237190,292596,716,50,3.70,2022-10-10
237192,292596,716,100,0.30,2022-10-10
237193,292815,782,17,6.85,2022-10-10
237194,271950,539,67,7.10,2022-10-10
237195,292815,782,100,1.47,2022-10-10
237196,288021,755,83,7.37,2022-10-10
237198,288021,755,100,0.72,2022-10-10
237200,293185,755,33,3.05,2022-10-10
237201,261905,664,100,2.80,2022-10-10
237203,293185,755,100,0.67,2022-10-10
237205,293965,756,67,3.43,2022-10-10
237206,293965,756,100,1.12,2022-10-10
237208,293965,757,100,4.45,2022-10-10
237209,293965,758,75,13.97,2022-10-10
237210,271950,540,33,3.38,2022-10-10
237211,294132,449,83,3.62,2022-10-10
237212,288284,401,0,10.67,2022-10-10
237213,271950,540,100,0.40,2022-10-10
237217,282839,708,33,1.40,2022-10-10
237218,291116,697,46,32.22,2022-10-10
237219,282839,708,100,0.62,2022-10-10
237220,261905,665,92,7.78,2022-10-10
237221,288284,401,100,1.13,2022-10-10
237222,286190,755,67,4.27,2022-10-10
237223,286190,755,100,0.40,2022-10-10
237226,294181,755,33,2.37,2022-10-11
237228,293126,709,17,25.00,2022-10-11
237229,280121,696,100,11.08,2022-10-11
237230,270616,819,50,3.75,2022-10-11
237231,270616,819,100,0.70,2022-10-11
237233,282601,713,67,9.83,2022-10-11
237234,282601,713,100,0.45,2022-10-11
237240,282121,824,100,13.75,2022-10-11
237241,277834,781,33,2.35,2022-10-11
237242,277834,781,100,0.42,2022-10-11
237249,293156,823,83,4.70,2022-10-11
237251,293005,756,67,5.08,2022-10-11
237253,293005,756,100,0.48,2022-10-11
237254,293951,756,50,3.13,2022-10-11
237257,293951,756,83,1.75,2022-10-11
237258,293951,756,100,1.10,2022-10-11
237259,266012,726,67,1.03,2022-10-11
237260,266012,726,100,0.22,2022-10-11
237261,294132,448,67,1.57,2022-10-11
237262,277834,807,83,17.67,2022-10-11
237263,293962,710,50,8.30,2022-10-11
237264,293962,710,100,1.90,2022-10-11
237265,294132,450,50,70.58,2022-10-11
237267,293005,757,83,7.15,2022-10-11
237268,293005,757,100,0.53,2022-10-11
237269,293005,758,71,25.03,2022-10-11
237271,293583,539,83,9.12,2022-10-11
237272,292931,757,83,3.90,2022-10-11
237273,292151,805,67,38.17,2022-10-11
237274,292931,757,100,0.63,2022-10-11
237277,291789,693,67,4.73,2022-10-11
237278,289047,713,0,18.00,2022-10-11
237279,293951,757,67,4.03,2022-10-11
237280,293951,757,100,0.83,2022-10-11
237281,291706,709,67,15.83,2022-10-11
237282,292151,693,17,8.57,2022-10-11
237283,294131,755,33,10.00,2022-10-11
237284,284643,575,67,17.22,2022-10-11
237285,292151,693,100,3.97,2022-10-11
237286,284438,687,7,110.00,2022-10-11
237288,281966,707,67,16.35,2022-10-11
237289,294131,755,67,1.18,2022-10-11
237290,288909,715,47,52.78,2022-10-11
237291,293962,716,50,4.25,2022-10-11
237292,289024,696,50,5.80,2022-10-11
237293,291425,711,83,84.63,2022-10-11
237294,293962,716,100,0.27,2022-10-11
237295,289024,694,17,2.63,2022-10-11
237296,289024,694,100,0.50,2022-10-11
237297,289024,695,50,6.20,2022-10-11
237298,266012,727,13,10.87,2022-10-11
237299,292650,707,100,11.72,2022-10-11
237300,289024,695,83,0.65,2022-10-11
237301,291789,694,67,4.02,2022-10-11
237302,291789,695,100,1.22,2022-10-11
237303,291789,696,83,6.73,2022-10-11
237304,290242,715,90,54.38,2022-10-11
237305,261819,543,47,45.00,2022-10-11
237308,292696,712,100,2.33,2022-10-11
237309,266012,727,77,1.23,2022-10-11
237311,267106,757,50,5.58,2022-10-11
237312,267106,758,63,15.08,2022-10-11
237316,284438,687,67,62.47,2022-10-11
237317,281966,708,100,12.18,2022-10-11
237318,293979,755,67,4.63,2022-10-11
237319,293083,781,83,2.28,2022-10-11
237320,291789,781,100,3.07,2022-10-11
237321,293083,781,100,0.27,2022-10-11
237322,277419,712,17,10.00,2022-10-11
237324,293639,712,83,5.20,2022-10-11
237325,277419,712,67,0.63,2022-10-11
237326,277419,712,83,0.38,2022-10-11
237327,277419,712,100,0.37,2022-10-11
237329,293083,782,67,3.47,2022-10-11
237330,293639,530,100,7.03,2022-10-11
237331,293083,782,100,0.45,2022-10-11
237332,292406,825,100,5.62,2022-10-11
237333,282446,709,17,23.48,2022-10-11
237334,291637,660,100,4.02,2022-10-11
237335,274798,805,88,36.92,2022-10-11
237336,282739,665,100,9.80,2022-10-11
237337,261819,543,100,9.88,2022-10-11
237342,294246,401,33,4.70,2022-10-11
237343,291404,713,67,17.00,2022-10-11
237344,282739,401,50,13.70,2022-10-11
237347,292086,712,67,4.93,2022-10-11
237348,282739,401,100,4.50,2022-10-11
237349,282446,709,100,3.42,2022-10-11
237350,264146,545,67,13.67,2022-10-11
237352,292086,712,100,0.47,2022-10-11
237356,282304,708,33,8.90,2022-10-11
237357,293058,755,50,5.58,2022-10-11
237359,264146,545,100,0.68,2022-10-11
237360,264146,545,100,0.50,2022-10-11
237361,283824,710,33,14.25,2022-10-11
237364,293282,660,17,0.98,2022-10-11
237368,293282,660,100,0.55,2022-10-11
237370,291769,712,100,4.13,2022-10-11
237373,294006,755,67,8.93,2022-10-11
237375,294006,755,100,0.60,2022-10-11
237376,292632,712,50,3.45,2022-10-11
237377,272144,684,50,6.15,2022-10-11
237379,272144,684,100,0.82,2022-10-11
237387,291769,713,67,8.72,2022-10-11
237389,261721,662,0,16.00,2022-10-11
237390,291769,713,100,0.62,2022-10-11
237392,261721,663,100,3.03,2022-10-11
237393,264146,546,83,10.52,2022-10-11
237394,294283,684,33,4.28,2022-10-11
237395,294283,530,100,8.08,2022-10-11
237396,275445,755,50,8.50,2022-10-11
237397,279228,823,100,3.67,2022-10-11
237398,293564,758,100,5.78,2022-10-11
237399,291177,824,83,7.52,2022-10-11
237401,291177,824,100,0.53,2022-10-11
237405,292632,755,17,2.23,2022-10-11
237410,272510,711,100,36.83,2022-10-11
237412,286826,544,83,8.30,2022-10-11
237415,287473,708,83,20.00,2022-10-11
237418,281870,434,83,2.88,2022-10-11
237419,281279,755,67,2.42,2022-10-11
237420,272261,537,83,6.33,2022-10-11
237423,272261,538,63,40.00,2022-10-11
237426,293083,719,61,44.35,2022-10-11
237428,287473,708,100,2.23,2022-10-11
237431,272923,757,67,5.70,2022-10-11
237440,294296,712,0,10.00,2022-10-11
237441,294296,712,50,7.37,2022-10-11
237443,294185,712,50,4.33,2022-10-11
237444,274564,825,100,5.08,2022-10-11
237445,294185,712,83,2.65,2022-10-11
237448,269110,707,17,20.00,2022-10-11
237449,294286,755,50,2.30,2022-10-11
237450,294286,755,83,0.48,2022-10-11
237452,275583,716,50,11.90,2022-10-11
237454,261783,755,67,3.58,2022-10-11
237455,261682,716,33,12.00,2022-10-11
237456,293858,712,100,4.67,2022-10-11
237458,289270,541,67,6.38,2022-10-11
237459,275583,716,100,1.22,2022-10-11
237460,261783,755,100,0.65,2022-10-11
237461,289270,541,100,0.30,2022-10-11
237462,291462,783,17,7.07,2022-10-11
237463,292724,712,67,7.10,2022-10-11
237464,261682,716,100,0.87,2022-10-11
237465,291462,783,100,0.53,2022-10-11
237466,288284,402,50,6.88,2022-10-11
237467,291744,755,83,6.35,2022-10-11
237469,291744,755,83,0.52,2022-10-11
237470,291744,755,100,0.35,2022-10-11
237474,288284,402,100,0.65,2022-10-11
237475,288284,403,33,6.52,2022-10-11
237476,280644,819,33,3.52,2022-10-11
237478,280644,819,100,0.35,2022-10-11
237480,270616,820,100,3.38,2022-10-11
237481,270616,821,100,3.12,2022-10-11
237482,282529,365,67,6.18,2022-10-11
237483,277834,712,100,2.00,2022-10-11
237484,277834,713,83,5.37,2022-10-11
237485,282529,365,100,0.67,2022-10-11
237486,270616,822,100,16.60,2022-10-11
237487,277834,714,100,4.42,2022-10-11
237488,282529,366,50,2.58,2022-10-11
237489,282529,366,100,0.70,2022-10-11
237490,282529,367,67,4.30,2022-10-11
237493,269110,707,100,8.37,2022-10-11
237494,281993,660,67,13.90,2022-10-11
237495,288793,684,50,8.00,2022-10-11
237496,288284,403,100,1.52,2022-10-11
237497,288793,684,83,1.15,2022-10-11
237498,288793,684,100,0.45,2022-10-11
237500,281993,660,83,1.30,2022-10-11
237501,281993,660,100,1.13,2022-10-11
237505,259860,755,67,2.53,2022-10-11
237506,288021,756,67,6.62,2022-10-11
237507,281993,661,83,15.78,2022-10-11
237508,288021,756,67,1.05,2022-10-11
237509,288021,756,67,0.67,2022-10-11
237510,288021,756,100,0.70,2022-10-11
237512,292760,365,50,3.92,2022-10-11
237513,281993,661,100,0.92,2022-10-11
237514,291744,756,17,2.92,2022-10-11
237515,292496,365,33,4.87,2022-10-11
237516,291744,756,100,0.32,2022-10-11
237517,280121,721,50,15.00,2022-10-11
237518,292496,365,67,1.02,2022-10-11
237519,288021,758,67,26.10,2022-10-11
237521,292496,365,100,0.70,2022-10-11
237522,292496,366,50,4.05,2022-10-11
237524,292496,366,100,0.70,2022-10-11
237526,292496,367,67,4.10,2022-10-11
237528,282901,531,33,5.90,2022-10-11
237530,277398,718,33,11.95,2022-10-11
237531,290264,755,50,3.37,2022-10-11
237532,290264,755,100,1.25,2022-10-11
237533,292402,712,33,10.00,2022-10-11
237534,270607,755,50,6.77,2022-10-11
237535,282901,531,83,2.45,2022-10-11
237536,270607,755,100,0.48,2022-10-11
237537,282901,532,83,8.63,2022-10-11
237538,292402,712,100,0.50,2022-10-11
237539,281993,662,50,15.82,2022-10-12
237542,269110,708,17,20.00,2022-10-12
237543,281993,662,100,1.00,2022-10-12
237545,281993,663,50,36.22,2022-10-12
237547,290264,756,83,5.78,2022-10-12
237548,290264,756,100,1.72,2022-10-12
237549,290264,757,83,3.37,2022-10-12
237550,286190,756,50,7.65,2022-10-12
237551,292574,781,83,3.68,2022-10-12
237552,290264,757,100,1.17,2022-10-12
237553,286190,756,100,1.20,2022-10-12
237554,276788,823,67,3.97,2022-10-12
237555,281993,663,88,28.57,2022-10-12
237556,282739,694,50,2.93,2022-10-12
237557,282739,694,100,1.87,2022-10-12
237558,284241,537,50,8.62,2022-10-12
237559,284241,537,83,0.32,2022-10-12
237560,284241,538,38,38.75,2022-10-12
237564,292048,755,33,3.43,2022-10-12
237566,292048,755,83,0.77,2022-10-12
237567,292048,755,83,0.40,2022-10-12
237568,292048,755,100,0.20,2022-10-12
237569,292625,756,83,3.27,2022-10-12
237570,292625,756,100,1.12,2022-10-12
237571,280548,545,17,3.68,2022-10-12
237572,282739,695,83,6.32,2022-10-12
237573,292402,713,50,12.20,2022-10-12
237574,292625,758,79,11.23,2022-10-12
237575,282739,695,100,0.95,2022-10-12
237576,292385,782,50,10.70,2022-10-12
237577,292402,713,100,0.50,2022-10-12
237578,282601,709,83,9.20,2022-10-12
237580,292385,782,100,3.03,2022-10-12
237582,292491,716,83,10.90,2022-10-12
237590,290353,784,54,9.38,2022-10-12
237598,293639,660,50,4.22,2022-10-12
237599,293639,660,100,0.45,2022-10-12
237600,281259,684,67,3.95,2022-10-12
237601,281259,685,0,0.53,2022-10-12
237602,290353,784,100,3.40,2022-10-12
237604,294338,755,83,3.35,2022-10-12
237605,281870,435,54,24.65,2022-10-12
237606,293074,712,17,9.82,2022-10-12
237607,293074,712,100,0.63,2022-10-12
237610,293639,707,100,19.45,2022-10-12
237611,281870,435,92,7.47,2022-10-12
237612,291061,755,33,2.82,2022-10-12
237613,291061,755,83,0.43,2022-10-12
237614,291061,755,100,0.42,2022-10-12
237615,261819,544,0,12.00,2022-10-12
237616,267106,365,50,3.97,2022-10-12
237617,293083,784,63,10.40,2022-10-12
237618,267106,366,50,6.35,2022-10-12
237619,267106,366,100,1.05,2022-10-12
237620,267106,365,100,1.55,2022-10-12
237621,267106,367,83,3.60,2022-10-12
237625,291744,757,67,4.35,2022-10-12
237626,291744,757,100,0.32,2022-10-12
237628,293083,712,67,2.13,2022-10-12
237630,293083,712,100,0.28,2022-10-12
237632,293207,685,33,6.05,2022-10-12
237633,269570,664,100,3.73,2022-10-12
237634,272887,823,100,8.55,2022-10-12
237635,293345,758,63,21.18,2022-10-12
237636,294343,823,67,5.72,2022-10-12
237637,269570,665,100,7.02,2022-10-12
237638,294343,823,100,2.50,2022-10-12
237640,283406,712,100,8.77,2022-10-12
237646,292640,713,83,4.22,2022-10-12
237647,292640,713,100,0.32,2022-10-12
237649,282739,531,67,10.37,2022-10-12
237651,292862,782,17,2.68,2022-10-12
237653,292862,782,100,0.85,2022-10-12
237656,282739,531,100,1.45,2022-10-12
237657,282739,532,75,17.08,2022-10-12
237658,284438,739,50,9.40,2022-10-12
237663,291606,824,83,15.00,2022-10-12
237665,291404,714,33,19.25,2022-10-12
237668,288345,724,33,5.08,2022-10-12
237669,288345,724,83,0.78,2022-10-12
237671,293286,755,50,5.10,2022-10-12
237672,291404,713,100,2.73,2022-10-12
237673,293282,707,33,0.73,2022-10-12
237674,293282,707,100,0.75,2022-10-12
237676,264146,547,67,7.30,2022-10-12
237677,291706,710,50,7.12,2022-10-12
237678,264146,547,100,0.60,2022-10-12
237679,277322,713,67,16.97,2022-10-12
237681,291401,693,100,4.90,2022-10-12
237682,268090,820,83,6.00,2022-10-12
237685,268090,821,100,3.85,2022-10-12
237686,294387,401,67,0.40,2022-10-12
237687,294387,755,0,0.32,2022-10-12
237688,294387,755,100,0.50,2022-10-12
237693,291769,714,67,17.15,2022-10-12
237694,289048,714,67,17.30,2022-10-12
237695,276549,755,50,2.23,2022-10-12
237696,276549,755,100,0.47,2022-10-12
237698,284643,575,67,13.03,2022-10-12
237699,293214,823,67,4.95,2022-10-12
237707,284643,575,100,2.80,2022-10-12
237710,275590,537,33,3.05,2022-10-12
237712,291769,714,83,0.70,2022-10-12
237713,291769,714,100,0.47,2022-10-12
237714,275590,538,71,39.18,2022-10-12
237715,287143,723,67,20.35,2022-10-12
237718,281993,707,50,9.10,2022-10-12
237721,277591,781,67,6.70,2022-10-12
237722,270607,713,100,6.53,2022-10-12
237729,281993,707,100,1.00,2022-10-12
237737,294421,366,33,20.00,2022-10-12
237738,277591,782,17,7.52,2022-10-12
237740,288345,725,33,1.62,2022-10-12
237741,265685,708,83,12.62,2022-10-12
237742,288345,725,83,0.63,2022-10-12
237743,294413,539,17,0.57,2022-10-12
237744,294413,540,50,0.22,2022-10-12
237745,280121,721,17,10.98,2022-10-12
237746,287490,819,67,8.00,2022-10-12
237747,281993,708,17,7.97,2022-10-12
237749,291706,711,80,84.05,2022-10-12
237753,280121,721,67,11.90,2022-10-12
237755,281993,708,100,0.70,2022-10-12
237756,287490,819,100,0.67,2022-10-12
237762,293497,707,0,20.00,2022-10-12
237764,285504,709,33,4.03,2022-10-12
237766,285504,709,100,0.67,2022-10-12
237773,294006,758,75,18.58,2022-10-12
237778,292572,709,50,8.57,2022-10-12
237785,292572,709,100,1.23,2022-10-12
237791,280545,401,17,15.00,2022-10-12
237792,272838,825,100,4.27,2022-10-12
237795,280545,401,67,15.00,2022-10-12
237799,293858,713,67,10.17,2022-10-12
237800,281993,709,33,4.83,2022-10-12
237801,278459,824,33,15.08,2022-10-12
237803,280545,401,100,0.42,2022-10-12
237804,293858,713,67,1.02,2022-10-12
237806,293858,713,100,2.08,2022-10-12
237807,281993,709,83,1.63,2022-10-12
237808,281993,709,100,0.92,2022-10-12
237811,294412,755,50,5.95,2022-10-12
237812,282529,819,83,4.47,2022-10-12
237813,282529,819,100,0.72,2022-10-12
237814,280134,713,67,13.83,2022-10-12
237817,280121,722,0,45.00,2022-10-12
237822,275529,803,67,5.83,2022-10-12
237823,292815,819,50,7.97,2022-10-12
237824,294458,750,6,30.00,2022-10-12
237825,292815,819,100,1.97,2022-10-12
237832,280121,722,58,45.00,2022-10-12
237833,293002,693,33,4.88,2022-10-12
237835,293002,693,100,1.07,2022-10-12
237836,292815,820,67,8.90,2022-10-12
237837,292815,820,83,1.52,2022-10-12
237838,288345,726,67,12.88,2022-10-12
237839,292815,820,100,0.80,2022-10-12
237840,292815,821,100,6.38,2022-10-12
237841,281993,710,33,3.20,2022-10-12
237843,281993,710,100,0.78,2022-10-12
237846,280121,781,83,6.57,2022-10-12
237848,270607,707,100,13.68,2022-10-12
237850,266012,744,67,3.58,2022-10-12
237851,266012,744,100,0.30,2022-10-12
237852,260345,276,100,12.13,2022-10-12
237855,269110,709,67,4.97,2022-10-12
237857,269110,709,67,0.63,2022-10-13
237858,269110,709,67,0.52,2022-10-13
237860,269110,709,67,0.52,2022-10-13
237861,293965,781,67,3.72,2022-10-13
237862,269110,709,100,0.32,2022-10-13
237864,291116,693,100,0.48,2022-10-13
237865,293965,781,100,0.67,2022-10-13
237869,282839,709,50,1.87,2022-10-13
237870,282935,713,100,5.80,2022-10-13
237871,282839,709,100,1.20,2022-10-13
237872,293965,782,67,4.20,2022-10-13
237873,286190,757,83,6.23,2022-10-13
237874,293965,782,100,0.50,2022-10-13
237875,286190,757,100,0.60,2022-10-13
237876,286190,758,83,26.33,2022-10-13
237877,292402,714,50,9.05,2022-10-13
237878,282640,707,0,20.00,2022-10-13
237879,292402,714,100,0.78,2022-10-13
237880,291425,711,100,19.52,2022-10-13
237881,292574,782,17,5.75,2022-10-13
237883,268926,819,67,3.60,2022-10-13
237884,292625,707,50,6.68,2022-10-13
237885,292625,707,100,2.18,2022-10-13
237886,292493,755,33,5.12,2022-10-13
237887,292493,755,83,0.57,2022-10-13
237888,292493,755,100,0.28,2022-10-13
237895,292048,756,67,2.43,2022-10-13
237896,292048,756,100,0.45,2022-10-13
237898,282601,710,100,19.92,2022-10-13
237899,282739,696,83,7.33,2022-10-13
237901,282739,696,100,3.05,2022-10-13
237904,282601,711,7,18.12,2022-10-13
237906,282614,448,67,4.00,2022-10-13
237907,289567,756,83,7.05,2022-10-13
237909,289567,756,100,1.88,2022-10-13
237910,292625,708,83,10.02,2022-10-13
237913,292931,757,100,1.02,2022-10-13
237915,289024,755,50,2.47,2022-10-13
237916,289024,755,100,0.55,2022-10-13
237917,289024,756,67,4.25,2022-10-13
237918,289024,756,83,0.42,2022-10-13
237919,289024,757,83,2.92,2022-10-13
237920,294338,756,67,5.68,2022-10-13
237921,289024,758,42,22.28,2022-10-13
237922,294338,756,83,1.07,2022-10-13
237923,294338,756,100,0.50,2022-10-13
237924,294338,758,88,18.17,2022-10-13
237925,289024,758,92,6.43,2022-10-13
237927,294508,824,100,9.80,2022-10-13
237928,294508,802,33,8.43,2022-10-13
237930,292924,823,83,2.68,2022-10-13
237932,293207,686,17,18.95,2022-10-13
237933,293267,712,17,10.00,2022-10-13
237934,294387,402,33,0.27,2022-10-13
237935,294387,402,100,0.50,2022-10-13
237936,293083,531,50,11.27,2022-10-13
237938,293083,531,100,1.22,2022-10-13
237939,293207,687,3,110.00,2022-10-13
237940,293083,530,33,1.15,2022-10-13
237942,293083,530,100,0.28,2022-10-13
237943,293083,532,67,12.07,2022-10-13
237945,293345,707,50,15.37,2022-10-13
237946,267106,781,67,4.60,2022-10-13
237947,267106,781,100,1.25,2022-10-13
237949,287334,708,0,20.02,2022-10-13
237958,267106,782,0,5.75,2022-10-13
237959,293345,708,33,4.72,2022-10-13
237962,292650,708,100,12.13,2022-10-13
237963,294286,712,100,3.15,2022-10-13
237964,287739,714,83,6.75,2022-10-13
237965,292406,653,50,7.30,2022-10-13
237966,275276,542,67,8.77,2022-10-13
237969,287739,714,100,0.42,2022-10-13
237970,292406,653,100,0.82,2022-10-13
237972,275276,542,100,0.95,2022-10-13
237973,283887,825,83,7.58,2022-10-13
