student_id,course_id,minutes_watched,date_watched
293003,16,10.4,2022-10-03
293004,23,0.1,2022-10-02
293005,7,22.5,2022-10-04
293005,7,55.5,2022-10-08
293005,7,37.8,2022-10-10
293005,7,79.2,2022-10-11
293005,14,29.4,2022-10-06
293005,14,15.9,2022-10-09
293005,14,17.4,2022-10-13
293005,14,6.4,2022-10-18
293005,14,2.9,2022-10-19
293005,7,1.7,2022-10-02
293005,7,32.2,2022-10-03
293005,42,35.8,2022-10-12
293005,42,26.4,2022-10-14
293005,42,17.1,2022-10-15
293005,42,0.1,2022-10-17
293005,42,11.5,2022-10-20
293006,20,0.8,2022-10-02
293007,7,0.1,2022-10-02
293008,7,31.6,2022-10-02
293010,7,12.4,2022-10-02
293012,7,17.8,2022-10-02
293013,7,46.1,2022-10-17
293013,13,14.6,2022-10-02
293013,13,0.1,2022-10-03
293013,42,0.6,2022-10-16
293016,29,2.2,2022-10-02
293018,7,0.1,2022-10-02
293019,7,15.5,2022-10-03
293019,7,25.5,2022-10-02
293020,14,1.3,2022-10-05
293020,15,6.9,2022-10-02
293020,15,37.0,2022-10-07
293020,15,32.4,2022-10-08
293020,15,7.2,2022-10-09
293020,15,10.9,2022-10-10
293020,37,22.0,2022-10-03
293020,37,4.8,2022-10-06
293020,37,18.9,2022-10-04
293021,7,30.4,2022-10-12
293021,7,7.3,2022-10-14
293021,7,24.6,2022-10-11
293021,45,0.4,2022-10-02
293022,11,0.2,2022-10-03
293023,14,0.2,2022-10-02
293023,14,4.9,2022-10-06
293024,2,0.1,2022-10-06
293024,2,0.1,2022-10-09
293024,2,0.4,2022-10-10
293024,7,0.3,2022-10-02
293025,16,0.7,2022-10-02
293026,52,16.1,2022-10-03
293027,7,0.2,2022-10-03
293029,3,1.0,2022-10-03
293030,7,40.2,2022-10-03
293031,7,41.3,2022-10-03
293032,13,0.4,2022-10-03
293033,7,0.3,2022-10-03
293034,50,9.1,2022-10-03
293035,37,14.9,2022-10-03
293036,7,0.8,2022-10-03
293037,15,0.1,2022-10-09
293037,16,0.1,2022-10-03
293038,7,16.4,2022-10-03
293041,22,31.0,2022-10-03
293042,53,0.3,2022-10-03
293043,7,0.1,2022-10-03
293045,7,29.4,2022-10-03
293048,7,0.2,2022-10-03
293049,23,19.3,2022-10-03
293052,4,47.5,2022-10-03
293053,23,67.7,2022-10-04
293053,23,16.3,2022-10-05
293053,23,0.1,2022-10-03
293055,16,0.2,2022-10-03
293056,23,0.9,2022-10-11
293057,13,1.4,2022-10-03
293057,19,0.1,2022-10-04
293058,7,25.6,2022-10-11
293058,7,16.1,2022-10-03
293059,16,4.0,2022-10-03
293059,16,12.2,2022-10-04
293059,16,8.8,2022-10-05
293060,13,5.9,2022-10-03
293060,13,12.9,2022-10-06
293060,13,6.6,2022-10-07
293061,53,1.2,2022-10-03
293062,7,4.4,2022-10-03
293064,2,3.4,2022-10-08
293064,3,0.9,2022-10-04
293064,3,58.9,2022-10-07
293064,14,1.0,2022-10-05
293064,14,23.7,2022-10-06
293064,37,1.0,2022-10-12
293064,7,23.2,2022-10-03
293065,14,0.2,2022-10-03
293067,7,30.6,2022-10-04
293067,7,14.5,2022-10-09
293067,7,13.7,2022-10-10
293067,7,33.6,2022-10-13
293068,23,0.8,2022-10-03
293068,23,0.3,2022-10-06
293069,25,0.3,2022-10-03
293070,45,0.5,2022-10-03
293071,23,7.6,2022-10-03
293071,7,0.2,2022-10-04
293074,23,1.5,2022-10-03
293074,23,36.8,2022-10-12
293074,23,19.6,2022-10-13
293074,23,18.8,2022-10-20
293076,7,0.1,2022-10-03
293077,7,1.8,2022-10-03
293083,3,74.2,2022-10-18
293083,7,42.7,2022-10-03
293083,7,169.6,2022-10-07
293083,12,84.6,2022-10-19
293083,12,89.0,2022-10-20
293083,13,130.3,2022-10-12
293083,13,138.9,2022-10-13
293083,14,104.0,2022-10-15
293083,14,64.7,2022-10-16
293083,21,137.0,2022-10-09
293083,21,123.5,2022-10-08
293083,23,201.4,2022-10-14
293083,24,110.0,2022-10-10
293083,39,150.9,2022-10-17
293083,42,283.0,2022-10-11
293084,16,0.1,2022-10-03
293085,7,0.1,2022-10-03
293087,14,1.0,2022-10-03
293088,16,25.2,2022-10-03
293088,16,11.5,2022-10-04
293089,13,2.0,2022-10-03
293091,13,0.9,2022-10-03
293092,42,0.7,2022-10-10
293097,7,6.8,2022-10-03
293098,46,23.8,2022-10-03
293101,20,0.5,2022-10-03
293104,20,0.6,2022-10-03
293106,23,0.1,2022-10-03
293107,20,20.6,2022-10-04
293107,35,19.2,2022-10-03
293108,21,0.1,2022-10-07
293108,23,30.6,2022-10-03
293108,23,28.0,2022-10-04
293108,23,37.1,2022-10-05
293109,7,9.6,2022-10-04
293109,7,1.8,2022-10-05
293109,7,6.2,2022-10-06
293109,35,0.2,2022-10-14
293109,7,52.4,2022-10-03
293111,7,2.7,2022-10-03
293115,15,0.2,2022-10-03
293119,12,32.4,2022-10-03
293121,16,0.3,2022-10-03
293122,12,7.3,2022-10-03
293122,23,2.0,2022-10-10
293123,7,0.8,2022-10-05
293124,7,18.3,2022-10-03
293125,7,18.3,2022-10-03
293126,21,39.9,2022-10-03
293126,21,21.6,2022-10-04
293126,21,29.7,2022-10-05
293126,21,83.0,2022-10-10
293126,21,47.6,2022-10-06
293126,21,16.4,2022-10-07
293126,21,0.2,2022-10-11
293126,7,0.3,2022-10-20
293128,45,0.5,2022-10-03
293129,7,10.0,2022-10-03
293130,20,0.1,2022-10-03
293131,21,1.7,2022-10-03
293131,21,0.1,2022-10-04
293133,13,0.1,2022-10-03
293134,23,0.1,2022-10-03
293135,7,0.7,2022-10-03
293138,7,67.5,2022-10-03
293138,21,42.0,2022-10-04
293144,23,16.0,2022-10-03
293144,23,5.5,2022-10-13
293145,42,0.2,2022-10-03
293147,15,16.3,2022-10-03
293152,16,0.9,2022-10-03
293153,16,0.4,2022-10-03
293154,23,0.9,2022-10-03
293155,16,28.2,2022-10-03
293155,16,7.5,2022-10-04
293156,7,121.4,2022-10-04
293156,16,118.7,2022-10-09
293156,16,62.2,2022-10-10
293156,16,68.8,2022-10-11
293156,16,92.4,2022-10-16
293156,16,46.3,2022-10-17
293156,16,61.7,2022-10-18
293156,16,30.9,2022-10-12
293156,16,6.9,2022-10-19
293156,16,30.5,2022-10-13
293156,16,29.8,2022-10-14
293156,16,3.7,2022-10-20
293156,21,67.3,2022-10-05
293156,23,62.0,2022-10-06
293156,23,53.7,2022-10-07
293156,23,31.2,2022-10-08
293157,50,0.7,2022-10-03
293159,7,0.6,2022-10-03
293160,7,0.1,2022-10-03
293162,13,0.4,2022-10-03
293163,37,0.1,2022-10-03
293166,7,3.0,2022-10-03
293167,20,0.1,2022-10-03
293169,37,0.1,2022-10-03
293171,25,0.1,2022-10-03
293172,16,0.5,2022-10-03
293173,7,0.1,2022-10-03
293175,25,0.2,2022-10-03
293178,7,5.2,2022-10-04
293178,7,5.4,2022-10-05
293179,7,6.2,2022-10-04
293181,7,0.4,2022-10-04
293182,20,0.2,2022-10-04
293183,7,27.5,2022-10-04
293184,23,0.2,2022-10-04
293185,7,47.0,2022-10-10
293185,23,32.2,2022-10-04
293188,28,0.1,2022-10-04
293190,20,3.1,2022-10-04
293191,20,1.4,2022-10-04
293192,7,0.1,2022-10-04
293194,7,33.0,2022-10-04
293195,14,0.5,2022-10-04
293197,7,40.2,2022-10-04
293198,35,0.1,2022-10-04
293200,23,2.8,2022-10-04
293202,57,1.5,2022-10-12
293203,23,15.6,2022-10-04
293204,4,6.9,2022-10-04
293204,4,6.1,2022-10-05
293206,7,16.2,2022-10-04
293207,14,59.9,2022-10-04
293207,14,92.0,2022-10-13
293207,14,139.9,2022-10-18
293207,14,1.6,2022-10-16
293207,14,2.4,2022-10-06
293207,14,51.8,2022-10-07
293207,14,55.3,2022-10-09
293207,14,40.6,2022-10-15
293207,14,40.4,2022-10-17
293207,14,49.0,2022-10-08
293207,14,2.4,2022-10-19
293207,14,124.0,2022-10-10
293207,14,53.1,2022-10-14
293207,14,57.7,2022-10-11
293207,14,64.2,2022-10-12
293207,23,86.6,2022-10-20
293208,16,12.1,2022-10-06
293208,16,0.7,2022-10-12
293209,20,60.5,2022-10-04
293210,28,3.7,2022-10-04
293212,14,0.1,2022-10-04
293213,7,0.9,2022-10-18
293214,7,96.2,2022-10-04
293214,7,174.3,2022-10-05
293214,16,63.5,2022-10-10
293214,16,39.7,2022-10-12
293214,16,72.3,2022-10-13
293214,16,12.5,2022-10-15
293214,16,20.2,2022-10-16
293214,16,7.7,2022-10-17
293214,21,62.8,2022-10-06
293214,21,63.6,2022-10-07
293214,21,12.7,2022-10-08
293214,21,83.1,2022-10-09
293215,37,60.8,2022-10-04
293215,37,46.9,2022-10-09
293215,37,49.2,2022-10-10
293217,20,0.8,2022-10-04
293219,22,13.7,2022-10-04
293224,28,0.1,2022-10-04
293225,14,3.3,2022-10-06
293225,42,0.1,2022-10-04
293225,42,35.0,2022-10-07
293225,42,4.2,2022-10-08
293227,7,21.4,2022-10-04
293228,24,0.9,2022-10-04
293229,7,0.1,2022-10-04
293230,5,0.7,2022-10-04
293232,13,20.6,2022-10-04
293233,13,0.1,2022-10-04
293234,7,2.7,2022-10-04
293236,23,15.8,2022-10-04
293236,23,28.8,2022-10-05
293236,23,12.7,2022-10-06
293236,23,19.4,2022-10-07
293236,23,43.5,2022-10-08
293237,37,3.5,2022-10-04
293238,7,0.2,2022-10-04
293239,16,2.2,2022-10-18
293240,13,2.8,2022-10-04
293241,2,17.2,2022-10-04
293241,23,0.3,2022-10-10
293242,23,1.4,2022-10-04
293243,20,10.6,2022-10-04
293244,14,21.8,2022-10-04
293247,42,0.1,2022-10-04
293248,23,29.9,2022-10-11
293248,23,0.1,2022-10-12
293249,15,5.0,2022-10-04
293251,7,0.1,2022-10-04
293252,7,12.5,2022-10-04
293253,16,0.2,2022-10-04
293257,20,1.3,2022-10-04
293258,29,0.3,2022-10-04
293259,42,13.5,2022-10-04
293259,42,36.3,2022-10-05
293259,42,1.5,2022-10-07
293259,42,19.4,2022-10-06
293259,42,12.0,2022-10-10
293261,23,0.1,2022-10-04
293262,20,13.2,2022-10-04
293264,13,14.9,2022-10-04
293264,13,6.8,2022-10-06
293264,14,2.4,2022-10-05
293264,14,12.0,2022-10-12
293264,14,8.4,2022-10-13
293264,14,8.6,2022-10-14
293266,20,0.1,2022-10-04
293267,23,39.8,2022-10-04
293267,23,64.2,2022-10-17
293267,23,3.6,2022-10-05
293267,23,38.2,2022-10-13
293267,23,9.1,2022-10-07
293267,23,33.5,2022-10-18
293267,23,26.8,2022-10-19
293269,23,8.7,2022-10-04
293269,23,9.5,2022-10-05
293269,23,8.2,2022-10-06
293269,23,14.8,2022-10-17
293269,23,26.2,2022-10-18
293270,7,26.9,2022-10-05
293271,7,1.1,2022-10-04
293274,20,13.3,2022-10-04
293274,20,29.7,2022-10-07
293274,20,15.5,2022-10-06
293274,35,10.1,2022-10-11
293274,35,14.8,2022-10-12
293274,35,26.3,2022-10-13
293276,28,0.1,2022-10-04
293277,23,0.4,2022-10-05
293277,23,5.5,2022-10-04
293278,7,0.4,2022-10-04
293279,23,0.1,2022-10-04
293280,20,1.5,2022-10-04
293281,25,24.2,2022-10-04
293282,4,99.4,2022-10-09
293282,4,17.0,2022-10-10
293282,4,46.2,2022-10-11
293282,7,70.0,2022-10-05
293282,7,9.9,2022-10-06
293282,20,18.8,2022-10-04
293282,21,69.4,2022-10-12
293282,23,21.2,2022-10-07
293282,23,31.7,2022-10-08
293283,7,6.6,2022-10-04
293285,37,0.2,2022-10-04
293286,7,41.6,2022-10-10
293292,23,45.4,2022-10-04
293292,23,16.4,2022-10-05
293294,7,50.4,2022-10-09
293294,37,0.6,2022-10-10
293294,37,0.2,2022-10-04
293295,15,0.1,2022-10-04
293295,15,32.8,2022-10-06
293296,13,1.6,2022-10-04
293297,23,0.8,2022-10-04
293298,7,74.5,2022-10-04
293298,7,35.3,2022-10-05
293298,7,9.8,2022-10-06
293299,42,13.3,2022-10-04
293299,42,26.7,2022-10-06
293300,23,10.4,2022-10-04
293300,23,61.3,2022-10-05
293300,23,3.1,2022-10-06
293300,23,47.0,2022-10-19
293301,37,21.3,2022-10-04
293303,7,39.5,2022-10-08
293303,7,120.0,2022-10-14
293303,23,32.2,2022-10-15
293303,23,56.5,2022-10-16
293304,37,0.8,2022-10-04
293305,42,0.3,2022-10-06
293306,16,0.2,2022-10-04
293307,7,0.6,2022-10-04
293307,7,0.2,2022-10-05
293309,7,23.0,2022-10-04
293309,7,9.7,2022-10-14
293309,7,0.1,2022-10-08
293310,7,4.2,2022-10-04
293311,7,43.7,2022-10-06
293312,16,0.2,2022-10-05
293312,23,0.3,2022-10-10
293312,7,0.1,2022-10-04
293314,7,0.2,2022-10-04
293314,7,5.1,2022-10-05
293315,7,5.7,2022-10-05
293316,53,0.9,2022-10-05
293318,67,0.5,2022-10-14
293319,7,3.4,2022-10-05
293322,23,0.6,2022-10-05
293323,20,14.2,2022-10-05
293324,4,86.0,2022-10-11
293324,4,77.1,2022-10-12
293324,4,189.9,2022-10-13
293324,4,217.9,2022-10-15
293324,7,42.3,2022-10-07
293324,14,53.0,2022-10-17
293324,20,52.2,2022-10-08
293324,21,59.8,2022-10-05
293324,21,8.2,2022-10-10
293324,21,15.4,2022-10-09
293324,23,53.5,2022-10-14
293324,23,106.1,2022-10-18
293324,23,21.4,2022-10-19
293324,7,9.6,2022-10-06
293324,42,17.8,2022-10-16
293324,46,10.6,2022-10-20
293326,20,5.3,2022-10-05
293327,7,0.3,2022-10-05
293328,7,48.6,2022-10-05
293330,7,37.3,2022-10-05
293330,7,72.1,2022-10-06
293332,7,0.4,2022-10-05
293334,23,4.4,2022-10-05
293335,35,29.3,2022-10-05
293336,37,0.3,2022-10-05
293339,20,1.9,2022-10-05
293340,7,1.9,2022-10-05
293341,7,0.4,2022-10-05
293342,20,4.8,2022-10-05
293345,7,42.1,2022-10-05
293345,7,21.0,2022-10-11
293345,7,63.2,2022-10-10
293345,21,72.4,2022-10-12
293345,21,31.9,2022-10-13
293345,21,27.8,2022-10-14
293345,21,5.7,2022-10-16
293345,21,56.5,2022-10-17
293345,21,17.1,2022-10-18
293345,22,21.5,2022-10-19
293345,35,41.8,2022-10-20
293346,23,55.9,2022-10-05
293346,23,36.3,2022-10-10
293346,7,17.3,2022-10-15
293346,57,3.2,2022-10-14
293347,23,0.4,2022-10-05
293349,23,2.3,2022-10-05
293350,20,5.8,2022-10-05
293355,7,6.6,2022-10-05
293356,23,39.0,2022-10-05
293356,42,15.6,2022-10-06
293356,42,4.8,2022-10-11
293356,42,1.4,2022-10-14
293357,23,3.8,2022-10-05
293358,7,7.5,2022-10-06
293358,42,0.1,2022-10-05
293359,13,0.2,2022-10-05
293361,23,9.4,2022-10-05
293362,7,0.3,2022-10-05
293364,7,9.7,2022-10-05
293365,7,46.3,2022-10-06
293365,7,3.7,2022-10-05
293367,7,152.2,2022-10-05
293367,14,11.6,2022-10-18
293368,5,3.0,2022-10-05
293369,7,0.1,2022-10-05
293370,16,1.6,2022-10-08
293370,21,2.4,2022-10-05
293373,23,0.1,2022-10-05
293376,13,2.5,2022-10-05
293377,7,18.6,2022-10-05
293379,37,42.7,2022-10-05
293379,37,9.4,2022-10-07
293379,37,25.0,2022-10-09
293379,37,13.8,2022-10-10
293380,42,36.9,2022-10-05
293380,42,0.1,2022-10-12
293381,7,5.9,2022-10-09
293383,14,0.1,2022-10-05
293384,23,3.1,2022-10-05
293384,7,0.3,2022-10-06
293386,7,4.0,2022-10-05
293386,7,1.4,2022-10-10
293388,13,18.2,2022-10-05
293389,7,0.2,2022-10-05
293390,37,0.6,2022-10-05
293392,45,2.6,2022-10-05
293392,45,0.3,2022-10-11
293394,7,0.1,2022-10-05
293395,7,6.2,2022-10-05
293397,7,8.2,2022-10-05
293398,67,0.1,2022-10-14
293399,45,0.3,2022-10-05
293401,45,4.3,2022-10-05
293402,13,0.5,2022-10-05
293403,14,22.7,2022-10-05
293405,14,0.1,2022-10-05
293409,7,3.5,2022-10-05
293412,16,0.4,2022-10-05
293413,20,0.2,2022-10-05
293414,14,35.8,2022-10-12
293414,23,1.5,2022-10-05
293415,7,0.6,2022-10-05
293416,14,0.1,2022-10-05
293418,7,36.5,2022-10-05
293418,7,25.3,2022-10-06
293418,7,38.2,2022-10-07
293419,7,6.6,2022-10-05
293420,14,0.7,2022-10-05
293422,7,1.2,2022-10-05
293423,32,0.1,2022-10-05
293425,20,62.9,2022-10-05
293426,7,0.2,2022-10-05
293427,7,2.8,2022-10-09
293427,7,6.2,2022-10-05
293431,7,9.2,2022-10-05
293435,42,0.1,2022-10-05
293436,35,1.5,2022-10-05
293437,20,26.8,2022-10-05
293441,42,0.1,2022-10-05
293443,39,0.1,2022-10-05
293444,11,3.6,2022-10-06
293444,7,0.1,2022-10-05
293446,7,8.0,2022-10-05
293447,7,42.5,2022-10-06
293447,7,17.1,2022-10-13
293447,23,19.4,2022-10-14
293447,45,5.0,2022-10-05
293451,13,0.5,2022-10-05
293452,7,1.4,2022-10-05
293453,7,0.6,2022-10-05
293454,16,0.7,2022-10-05
293455,26,6.7,2022-10-09
293455,26,7.5,2022-10-10
293455,26,3.6,2022-10-12
293455,26,0.1,2022-10-11
293455,13,0.1,2022-10-05
293458,7,16.9,2022-10-10
293458,7,8.2,2022-10-05
293458,7,18.1,2022-10-06
293458,7,1.2,2022-10-07
293458,7,0.2,2022-10-09
293460,7,1.0,2022-10-05
293461,7,37.8,2022-10-06
293461,7,28.1,2022-10-07
293461,7,0.1,2022-10-05
293462,7,0.2,2022-10-05
293462,7,1.3,2022-10-06
293465,7,8.8,2022-10-05
293469,7,5.1,2022-10-06
293475,23,0.5,2022-10-06
293475,44,0.1,2022-10-07
293477,7,0.1,2022-10-06
293479,42,3.9,2022-10-06
293480,14,0.9,2022-10-06
293482,45,0.8,2022-10-06
293484,27,0.1,2022-10-06
293488,7,12.3,2022-10-06
293490,16,12.7,2022-10-06
293491,14,76.0,2022-10-17
293491,14,0.3,2022-10-18
293492,23,0.1,2022-10-06
293494,7,40.8,2022-10-06
293495,16,0.7,2022-10-06
293497,21,8.3,2022-10-06
293497,21,1.6,2022-10-07
293497,21,0.5,2022-10-08
293497,21,28.6,2022-10-09
293497,21,30.3,2022-10-10
293497,21,35.8,2022-10-11
293497,21,22.9,2022-10-12
293497,21,11.7,2022-10-13
293497,21,62.9,2022-10-14
293498,23,1.9,2022-10-06
293501,23,4.3,2022-10-06
293502,7,37.8,2022-10-06
293503,14,13.8,2022-10-06
293504,14,8.5,2022-10-06
293504,24,7.8,2022-10-09
293504,30,1.1,2022-10-11
293504,45,0.1,2022-10-08
293505,20,8.3,2022-10-06
293506,23,0.5,2022-10-06
293507,49,0.1,2022-10-06
293508,39,15.0,2022-10-06
293509,7,17.0,2022-10-06
293510,27,0.1,2022-10-06
293511,37,0.1,2022-10-06
293512,7,1.2,2022-10-06
293513,16,3.5,2022-10-06
293516,7,2.5,2022-10-06
293517,7,30.1,2022-10-10
293517,7,19.1,2022-10-06
293518,21,0.4,2022-10-06
293521,46,0.3,2022-10-06
293524,25,0.2,2022-10-06
293525,13,0.1,2022-10-06
293527,13,19.9,2022-10-06
293528,7,26.6,2022-10-06
293529,23,0.8,2022-10-14
293530,7,42.0,2022-10-06
293531,23,22.0,2022-10-06
293533,13,2.0,2022-10-06
293534,23,0.1,2022-10-06
293536,42,32.6,2022-10-06
293537,12,4.7,2022-10-06
293538,20,4.7,2022-10-06
293539,7,30.5,2022-10-16
293539,7,24.0,2022-10-18
293539,7,15.5,2022-10-19
293539,7,19.2,2022-10-20
293539,21,33.3,2022-10-06
293539,21,20.0,2022-10-07
293539,21,9.4,2022-10-08
293539,7,19.5,2022-10-11
293540,23,0.6,2022-10-07
293541,7,41.6,2022-10-13
293541,7,67.2,2022-10-14
293541,23,27.8,2022-10-15
293541,23,22.8,2022-10-16
293541,23,8.9,2022-10-17
293541,23,22.3,2022-10-18
293541,23,27.3,2022-10-20
293541,23,6.9,2022-10-19
293542,23,30.2,2022-10-06
293542,23,13.0,2022-10-10
293542,23,16.8,2022-10-11
293542,23,6.4,2022-10-13
293542,23,4.1,2022-10-14
293542,23,31.8,2022-10-17
293542,23,37.5,2022-10-18
293542,23,32.1,2022-10-19
293542,23,3.7,2022-10-20
293542,23,0.1,2022-10-07
293543,7,33.9,2022-10-20
293543,7,10.1,2022-10-19
293544,14,2.9,2022-10-06
293545,7,12.4,2022-10-06
293547,7,61.4,2022-10-06
293548,7,4.5,2022-10-06
293549,7,9.9,2022-10-06
293550,23,0.1,2022-10-06
293552,20,0.4,2022-10-06
293553,21,4.3,2022-10-06
293555,20,0.4,2022-10-06
293557,14,36.2,2022-10-10
293557,27,31.2,2022-10-07
293557,32,3.2,2022-10-13
293557,37,0.4,2022-10-06
293557,50,18.4,2022-10-08
293558,20,6.1,2022-10-06
293559,20,0.1,2022-10-06
293560,21,14.8,2022-10-08
293560,23,0.2,2022-10-06
293561,7,2.8,2022-10-07
293564,4,57.6,2022-10-20
293564,7,50.5,2022-10-07
293564,7,70.8,2022-10-11
293564,7,7.5,2022-10-08
293564,7,33.5,2022-10-09
293564,7,14.9,2022-10-10
293564,21,96.5,2022-10-17
293564,21,16.9,2022-10-12
293564,21,55.5,2022-10-13
293564,21,50.4,2022-10-14
293564,21,50.8,2022-10-16
293564,7,0.3,2022-10-06
293564,46,35.0,2022-10-18
293564,46,93.8,2022-10-19
293565,34,0.2,2022-10-06
293566,7,0.1,2022-10-06
293567,16,39.0,2022-10-06
293568,13,10.1,2022-10-06
293569,7,6.1,2022-10-06
293570,27,0.4,2022-10-06
293570,7,2.4,2022-10-13
293571,15,0.7,2022-10-06
293572,20,19.2,2022-10-06
293573,23,17.8,2022-10-06
293575,28,58.1,2022-10-06
293575,28,12.8,2022-10-07
293577,53,21.4,2022-10-06
293578,7,0.1,2022-10-06
293579,21,0.4,2022-10-19
293579,35,0.1,2022-10-06
293580,2,42.9,2022-10-06
293581,28,4.2,2022-10-06
293581,28,38.8,2022-10-07
293582,45,0.7,2022-10-06
293583,2,139.6,2022-10-07
293583,3,28.1,2022-10-10
293583,7,41.6,2022-10-06
293583,5,0.1,2022-10-11
293584,23,0.3,2022-10-06
293585,7,0.1,2022-10-06
293587,20,7.3,2022-10-06
293587,20,6.5,2022-10-07
293590,7,0.3,2022-10-06
293590,7,1.1,2022-10-07
293590,7,8.5,2022-10-08
293591,36,0.5,2022-10-06
293592,7,36.7,2022-10-07
293592,7,155.0,2022-10-14
293592,13,90.3,2022-10-20
293592,16,34.7,2022-10-13
293592,16,117.2,2022-10-15
293592,16,49.6,2022-10-16
293592,16,98.9,2022-10-19
293592,7,19.0,2022-10-06
293592,65,100.3,2022-10-17
293592,65,77.9,2022-10-18
293593,7,0.3,2022-10-07
293593,7,1.3,2022-10-10
293594,16,3.9,2022-10-06
293595,15,0.3,2022-10-06
293595,15,4.7,2022-10-07
293596,14,1.1,2022-10-06
293597,35,0.1,2022-10-06
293600,11,0.5,2022-10-14
293600,7,0.1,2022-10-06
293602,4,44.5,2022-10-07
293602,24,85.7,2022-10-06
293603,7,6.2,2022-10-06
293603,7,18.2,2022-10-07
293603,7,5.7,2022-10-08
293603,7,8.3,2022-10-13
293604,7,0.1,2022-10-06
293606,23,10.0,2022-10-06
293607,16,0.1,2022-10-06
293607,16,0.1,2022-10-13
293609,7,0.1,2022-10-06
293610,7,0.1,2022-10-06
293612,7,1.2,2022-10-06
293614,7,15.1,2022-10-07
293614,7,73.2,2022-10-08
293614,7,25.3,2022-10-06
293615,13,1.3,2022-10-06
293617,14,3.6,2022-10-06
293618,7,6.7,2022-10-07
293619,23,44.9,2022-10-07
293619,23,11.0,2022-10-08
293619,23,56.4,2022-10-09
293620,23,2.8,2022-10-07
293621,23,0.1,2022-10-07
293623,7,6.6,2022-10-07
293623,7,5.0,2022-10-08
293623,7,0.4,2022-10-12
293623,7,0.1,2022-10-14
293624,16,0.1,2022-10-07
293626,7,48.9,2022-10-07
293626,42,0.1,2022-10-09
293627,20,25.9,2022-10-07
293627,21,21.6,2022-10-12
293627,21,17.1,2022-10-13
293627,21,6.4,2022-10-14
293627,46,3.5,2022-10-10
293627,46,2.0,2022-10-11
293628,21,25.4,2022-10-07
293628,21,42.2,2022-10-08
293630,4,0.1,2022-10-12
293633,2,0.9,2022-10-07
293635,23,0.7,2022-10-12
293635,23,0.8,2022-10-07
293638,37,0.6,2022-10-07
293639,2,73.3,2022-10-13
293639,2,78.4,2022-10-14
293639,7,59.2,2022-10-07
293639,13,74.8,2022-10-11
293639,14,117.7,2022-10-19
293639,16,58.2,2022-10-17
293639,21,115.5,2022-10-12
293639,26,47.6,2022-10-20
293639,42,19.3,2022-10-10
293640,45,0.4,2022-10-07
293641,20,11.3,2022-10-07
293643,7,38.4,2022-10-07
293644,7,39.3,2022-10-07
293645,37,49.3,2022-10-07
293645,37,0.7,2022-10-09
293646,7,56.7,2022-10-07
293646,42,0.1,2022-10-10
293649,7,0.1,2022-10-07
293650,28,5.4,2022-10-07
293651,29,7.6,2022-10-07
293653,7,2.1,2022-10-07
293655,14,0.6,2022-10-07
293656,13,0.6,2022-10-07
293659,14,8.7,2022-10-07
293661,14,0.3,2022-10-07
293662,4,0.6,2022-10-07
293662,7,43.1,2022-10-14
293664,7,11.9,2022-10-07
293665,23,37.0,2022-10-07
293666,7,64.9,2022-10-08
293666,7,59.9,2022-10-09
293666,21,28.0,2022-10-10
293666,7,65.6,2022-10-07
293668,7,1.2,2022-10-08
293669,45,9.8,2022-10-07
293670,20,0.6,2022-10-07
293671,7,2.1,2022-10-07
293672,23,0.5,2022-10-07
293673,7,8.4,2022-10-12
293675,7,6.4,2022-10-07
293676,7,0.3,2022-10-07
293678,37,1.6,2022-10-07
293679,3,3.5,2022-10-07
293680,16,0.1,2022-10-07
293681,13,2.5,2022-10-07
293681,13,0.2,2022-10-08
293681,13,4.5,2022-10-09
293681,13,14.3,2022-10-15
293682,7,41.1,2022-10-08
293683,51,0.4,2022-10-07
293684,23,2.0,2022-10-07
293686,23,6.6,2022-10-07
293687,13,0.1,2022-10-07
293688,13,3.5,2022-10-07
293690,2,1.1,2022-10-07
293691,7,0.3,2022-10-07
293692,39,2.3,2022-10-07
293693,16,19.8,2022-10-07
293693,16,4.1,2022-10-12
293694,7,0.1,2022-10-07
293695,23,1.1,2022-10-07
293700,7,11.4,2022-10-07
293702,13,0.1,2022-10-07
293704,23,15.5,2022-10-07
293705,7,66.7,2022-10-10
293705,42,18.4,2022-10-13
293705,42,8.9,2022-10-19
293706,16,1.3,2022-10-07
293707,21,4.1,2022-10-07
293708,37,0.2,2022-10-07
293710,7,0.1,2022-10-07
293710,7,25.7,2022-10-08
293711,26,38.9,2022-10-07
293712,7,1.0,2022-10-07
293713,2,156.5,2022-10-18
293713,7,225.8,2022-10-08
293713,26,17.0,2022-10-19
293713,26,106.0,2022-10-20
293713,33,36.2,2022-10-10
293713,33,17.7,2022-10-12
293713,33,49.2,2022-10-14
293713,33,37.8,2022-10-15
293713,33,11.8,2022-10-17
293713,7,0.1,2022-10-07
293713,42,43.9,2022-10-09
293714,43,0.3,2022-10-07
293715,23,0.3,2022-10-07
293716,4,1.5,2022-10-07
293724,45,0.2,2022-10-07
293726,28,4.4,2022-10-07
293727,7,26.1,2022-10-10
293727,23,13.1,2022-10-07
293727,23,39.3,2022-10-08
293727,23,43.6,2022-10-09
293729,21,1.1,2022-10-07
293732,23,30.7,2022-10-07
293733,42,0.9,2022-10-07
293734,7,0.5,2022-10-07
293737,11,17.6,2022-10-07
293739,14,3.5,2022-10-07
