engagement_id,student_id,engagement_quizzes,engagement_exams,engagement_lessons,date_engaged
2350252,285406,0,0,1,2022-10-02
2350400,269110,1,0,1,2022-10-02
2350440,290152,0,0,1,2022-10-02
2350471,292983,0,0,1,2022-10-02
2350512,292033,1,1,1,2022-10-02
2350531,292987,0,0,1,2022-10-02
2350539,292986,0,0,1,2022-10-02
2350541,292784,1,0,1,2022-10-02
2350641,292988,0,0,1,2022-10-02
2350821,270263,1,0,1,2022-10-02
2350935,292979,0,0,1,2022-10-02
2351098,280853,0,0,1,2022-10-02
2351226,292991,1,0,1,2022-10-02
2351366,291998,1,1,1,2022-10-02
2351474,275590,1,0,1,2022-10-02
2351487,291637,0,0,1,2022-10-02
2351570,292994,0,0,1,2022-10-02
2351588,291371,0,0,1,2022-10-02
2351601,291462,1,1,1,2022-10-02
2351622,290920,0,0,1,2022-10-02
2351713,292830,0,1,1,2022-10-02
2351742,292996,0,0,1,2022-10-02
2351756,292995,0,0,1,2022-10-02
2351772,284229,0,0,1,2022-10-02
2351783,292129,0,1,1,2022-10-02
2351844,289798,1,1,1,2022-10-02
2351893,292998,0,0,1,2022-10-02
2352017,288923,0,0,1,2022-10-02
2352181,278611,0,1,1,2022-10-02
2352190,293000,0,0,1,2022-10-02
2352330,293001,0,0,1,2022-10-02
2352434,275766,0,1,1,2022-10-02
2352453,293003,0,0,1,2022-10-02
2352502,272029,1,0,1,2022-10-02
2352617,260754,0,0,1,2022-10-02
2352631,281453,1,0,1,2022-10-02
2352653,292481,1,0,1,2022-10-02
2352708,279482,0,1,1,2022-10-02
2352773,277754,0,0,1,2022-10-02
2352817,291487,0,0,1,2022-10-02
2352849,266012,0,0,1,2022-10-02
2352858,293004,0,0,1,2022-10-02
2352918,293006,0,0,1,2022-10-02
2352965,293005,0,0,1,2022-10-02
2353067,288088,0,1,1,2022-10-02
2353187,292725,0,0,1,2022-10-02
2353218,291945,0,0,1,2022-10-02
2353251,285283,0,0,1,2022-10-02
2353303,293007,0,0,1,2022-10-02
2353497,270671,0,0,1,2022-10-02
2353582,293008,1,0,1,2022-10-02
2353692,292596,0,1,1,2022-10-02
2353744,272359,0,0,1,2022-10-02
2353776,283300,0,0,1,2022-10-02
2353787,290953,1,0,1,2022-10-02
2353812,277964,0,0,1,2022-10-02
2353825,292879,1,0,1,2022-10-02
2353843,293010,1,0,1,2022-10-02
2353877,293012,1,0,1,2022-10-02
2353894,293013,0,0,1,2022-10-02
2354058,284858,1,1,1,2022-10-02
2354211,292475,0,0,1,2022-10-02
2354260,262641,0,0,1,2022-10-02
2354287,293016,0,0,1,2022-10-02
2354377,282629,0,0,1,2022-10-02
2354387,293018,0,0,1,2022-10-02
2354546,276439,0,0,1,2022-10-02
2354590,290884,0,0,1,2022-10-02
2354638,292061,1,0,1,2022-10-02
2354670,291116,0,1,1,2022-10-02
2354730,293019,1,0,1,2022-10-02
2354874,293020,0,0,1,2022-10-02
2355022,293021,0,0,1,2022-10-02
2355134,293023,0,0,1,2022-10-02
2355142,289102,0,0,1,2022-10-02
2355298,292385,0,0,1,2022-10-02
2355300,293024,0,0,1,2022-10-02
2355365,292077,0,0,1,2022-10-02
2355377,293025,0,0,1,2022-10-02
2355584,284152,1,0,1,2022-10-03
2355585,292901,1,0,1,2022-10-03
2355587,293026,1,0,1,2022-10-03
2355592,266012,0,0,1,2022-10-03
2355593,271326,0,0,1,2022-10-03
2355594,292574,1,0,1,2022-10-03
2355603,292077,0,0,1,2022-10-03
2355604,282121,0,0,1,2022-10-03
2355616,264146,1,0,1,2022-10-03
2355617,292061,1,1,1,2022-10-03
2355626,276439,1,1,1,2022-10-03
2355637,292830,1,0,1,2022-10-03
2355645,293027,0,0,1,2022-10-03
2355684,279482,1,1,1,2022-10-03
2355775,284482,0,0,1,2022-10-03
2355783,290465,0,1,1,2022-10-03
2355784,280121,0,1,1,2022-10-03
2355849,275100,0,0,1,2022-10-03
2355875,291487,0,0,1,2022-10-03
2355910,292576,1,1,1,2022-10-03
2355926,282739,1,1,1,2022-10-03
2355964,284858,1,1,1,2022-10-03
2355970,293013,0,0,1,2022-10-03
2355979,292491,1,1,1,2022-10-03
2355997,292481,1,0,0,2022-10-03
2356032,293029,0,0,1,2022-10-03
2356065,282601,1,1,1,2022-10-03
2356069,261393,0,0,1,2022-10-03
2356089,293030,1,0,1,2022-10-03
2356139,293003,0,0,1,2022-10-03
2356147,275449,1,0,1,2022-10-03
2356154,268926,0,0,1,2022-10-03
2356157,266766,0,0,1,2022-10-03
2356158,260345,0,0,1,2022-10-03
2356178,293031,1,1,1,2022-10-03
2356190,291412,0,0,1,2022-10-03
2356209,292641,1,0,1,2022-10-03
2356213,291404,0,1,1,2022-10-03
2356240,272909,0,0,1,2022-10-03
2356295,265966,0,0,1,2022-10-03
2356300,273060,0,0,1,2022-10-03
2356373,275624,0,0,1,2022-10-03
2356397,289244,1,0,1,2022-10-03
2356543,293032,0,0,1,2022-10-03
2356580,293033,1,0,1,2022-10-03
2356604,293034,1,0,1,2022-10-03
2356623,282977,1,0,1,2022-10-03
2356685,293035,1,0,1,2022-10-03
2356783,292846,0,0,1,2022-10-03
2356817,293037,0,0,1,2022-10-03
2356820,293036,0,0,1,2022-10-03
2356841,291706,1,1,1,2022-10-03
2357024,282791,0,0,1,2022-10-03
2357034,293038,1,0,1,2022-10-03
2357035,292898,1,0,1,2022-10-03
2357089,279741,0,0,1,2022-10-03
2357096,292486,1,1,1,2022-10-03
2357228,292931,1,0,1,2022-10-03
2357243,287001,1,0,1,2022-10-03
2357298,267916,0,0,1,2022-10-03
2357344,282839,1,1,1,2022-10-03
2357345,293041,0,0,1,2022-10-03
2357390,292385,0,0,1,2022-10-03
2357489,287565,0,0,1,2022-10-03
2357575,292899,0,0,1,2022-10-03
2357581,293042,0,0,1,2022-10-03
2357598,291988,0,0,1,2022-10-03
2357601,292388,1,0,1,2022-10-03
2357755,293043,0,0,1,2022-10-03
2357835,261139,0,0,1,2022-10-03
2357904,292625,0,0,1,2022-10-03
2357931,287737,0,1,1,2022-10-03
2357941,285352,1,0,1,2022-10-03
2357957,289567,0,0,1,2022-10-03
2357971,290906,0,1,1,2022-10-03
2358000,293020,1,0,1,2022-10-03
2358060,289535,1,0,1,2022-10-03
2358071,293045,1,0,1,2022-10-03
2358184,290353,0,0,1,2022-10-03
2358187,291400,0,0,1,2022-10-03
2358257,287334,1,0,1,2022-10-03
2358273,293048,0,0,1,2022-10-03
2358308,275276,0,0,1,2022-10-03
2358348,291789,1,0,1,2022-10-03
2358388,274791,0,0,1,2022-10-03
2358413,289263,0,0,1,2022-10-03
2358480,293049,0,0,1,2022-10-03
2358510,293019,1,0,1,2022-10-03
2358549,264131,0,0,1,2022-10-03
2358606,292585,1,1,1,2022-10-03
2358659,288269,0,1,1,2022-10-03
2358723,290378,0,0,1,2022-10-03
2358751,266001,0,0,1,2022-10-03
2358774,292951,0,0,1,2022-10-03
2358802,287490,1,0,1,2022-10-03
2358805,264404,0,0,1,2022-10-03
2358811,293052,0,1,1,2022-10-03
2358844,281370,0,0,1,2022-10-03
2358873,280330,1,1,1,2022-10-03
2358914,262112,0,0,1,2022-10-03
2358973,284438,1,0,1,2022-10-03
2358981,261819,1,1,1,2022-10-03
2358983,293053,0,0,1,2022-10-03
2358986,291626,0,0,1,2022-10-03
2358989,288284,0,0,1,2022-10-03
2359170,292640,1,1,1,2022-10-03
2359191,268473,1,0,1,2022-10-03
2359287,275307,0,0,1,2022-10-03
2359289,292191,1,1,1,2022-10-03
2359339,292650,0,0,1,2022-10-03
2359392,280148,0,0,1,2022-10-03
2359409,292568,1,1,1,2022-10-03
2359536,293055,0,0,1,2022-10-03
2359544,292824,1,0,1,2022-10-03
2359568,274552,0,0,1,2022-10-03
2359583,268293,0,0,1,2022-10-03
2359625,278995,1,0,1,2022-10-03
2359635,290496,0,0,1,2022-10-03
2359669,281966,1,0,1,2022-10-03
2359673,261682,0,1,1,2022-10-03
2359744,269570,0,0,1,2022-10-03
2359767,260646,0,0,1,2022-10-03
2359808,283824,1,1,1,2022-10-03
2359816,277886,0,0,1,2022-10-03
2359867,282564,0,1,1,2022-10-03
2359938,291769,0,0,1,2022-10-03
2359955,293059,0,0,1,2022-10-03
2360047,292349,0,0,1,2022-10-03
2360064,293060,0,0,1,2022-10-03
2360066,283239,0,0,1,2022-10-03
2360139,293058,1,0,1,2022-10-03
2360153,293061,0,0,1,2022-10-03
2360176,293062,0,0,1,2022-10-03
2360184,291377,0,0,1,2022-10-03
2360225,293064,1,0,1,2022-10-03
2360257,293057,0,0,1,2022-10-03
2360311,292596,0,0,1,2022-10-03
2360323,270179,0,0,1,2022-10-03
2360347,292151,0,1,1,2022-10-03
2360432,293065,0,0,1,2022-10-03
2360438,292819,0,1,1,2022-10-03
2360448,265082,0,1,1,2022-10-03
2360467,274433,0,0,1,2022-10-03
2360488,292661,0,0,1,2022-10-03
2360492,292584,0,0,1,2022-10-03
2360522,293068,0,0,1,2022-10-03
2360556,272596,0,0,1,2022-10-03
2360568,261412,1,0,1,2022-10-03
2360589,293069,0,0,1,2022-10-03
2360631,291401,0,0,1,2022-10-03
2360632,274475,0,0,1,2022-10-03
2360670,293070,0,0,1,2022-10-03
2360677,267106,1,0,1,2022-10-03
2360789,293071,0,0,1,2022-10-03
2360875,291306,0,0,1,2022-10-03
2360907,287373,0,0,1,2022-10-03
2360943,263076,0,0,1,2022-10-03
2360963,292114,1,1,1,2022-10-03
2360987,292750,0,0,1,2022-10-03
2361009,283406,0,1,1,2022-10-03
2361036,292902,0,0,1,2022-10-03
2361093,286407,0,0,1,2022-10-03
2361140,293074,0,0,1,2022-10-03
2361197,293076,0,0,1,2022-10-03
2361230,289879,1,0,1,2022-10-03
2361234,290989,0,1,1,2022-10-03
2361268,282529,0,0,1,2022-10-03
2361307,277562,0,0,1,2022-10-03
2361406,292720,1,0,1,2022-10-03
2361429,268892,0,1,1,2022-10-03
2361489,293077,0,0,1,2022-10-03
2361512,291577,1,1,1,2022-10-03
2361536,275277,0,0,1,2022-10-03
2361538,260754,0,0,1,2022-10-03
2361579,283029,0,1,1,2022-10-03
2361630,292964,0,0,1,2022-10-03
2361683,292595,1,1,1,2022-10-03
2361686,290206,1,1,1,2022-10-03
2361754,268090,1,0,1,2022-10-03
2361779,293083,1,1,1,2022-10-03
2361787,291425,0,0,1,2022-10-03
2361876,292601,1,0,1,2022-10-03
2361908,280548,0,0,1,2022-10-03
2361926,288345,0,1,1,2022-10-03
2361975,293084,0,0,1,2022-10-03
2361979,282629,0,0,1,2022-10-03
2361998,293085,0,0,1,2022-10-03
2362018,293087,0,0,1,2022-10-03
2362122,292967,0,1,1,2022-10-03
2362215,293088,0,0,1,2022-10-03
2362361,293089,0,0,1,2022-10-03
2362368,293091,0,0,1,2022-10-03
2362377,292411,0,0,1,2022-10-03
2362404,278129,0,1,1,2022-10-03
2362422,278976,0,0,1,2022-10-03
2362438,289517,0,0,1,2022-10-03
2362458,278758,1,0,1,2022-10-03
2362463,268990,1,1,1,2022-10-03
2362572,282430,0,0,1,2022-10-03
2362616,292406,1,1,1,2022-10-03
2362636,275103,0,0,1,2022-10-03
2362670,277499,0,0,1,2022-10-03
2362683,292423,0,1,1,2022-10-03
2362713,289043,0,0,1,2022-10-03
2362724,287636,1,0,1,2022-10-03
2362771,293097,0,0,1,2022-10-03
2362836,290746,0,0,1,2022-10-03
2362866,277084,0,0,1,2022-10-03
2362868,259860,0,1,1,2022-10-03
2362926,293098,0,0,1,2022-10-03
2362975,261737,0,0,1,2022-10-03
2363054,293101,0,0,1,2022-10-03
2363077,287143,0,0,1,2022-10-03
2363092,281451,0,0,1,2022-10-03
2363117,292436,1,0,1,2022-10-03
2363133,265337,0,0,1,2022-10-03
2363143,291556,0,0,1,2022-10-03
2363249,292454,1,0,1,2022-10-03
2363250,286826,1,0,1,2022-10-03
2363273,292768,1,0,1,2022-10-03
2363290,265848,0,0,1,2022-10-03
2363324,292979,0,0,1,2022-10-03
2363363,269937,0,0,1,2022-10-03
2363405,292572,0,0,1,2022-10-03
2363439,278958,0,0,1,2022-10-03
2363456,265685,1,0,1,2022-10-03
2363587,274825,1,1,1,2022-10-03
2363613,292493,1,0,1,2022-10-03
2363620,293106,0,0,1,2022-10-03
2363622,293104,0,0,1,2022-10-03
2363637,277242,1,0,1,2022-10-03
2363707,270671,0,0,1,2022-10-03
2363720,285776,0,1,1,2022-10-03
2363747,292428,1,1,1,2022-10-03
2363812,279228,0,1,1,2022-10-03
2363826,269204,0,0,1,2022-10-03
2363976,293108,0,1,1,2022-10-03
2364048,260173,0,0,1,2022-10-03
2364055,277864,0,0,1,2022-10-03
2364069,288884,0,1,1,2022-10-03
2364263,292877,0,0,1,2022-10-03
2364265,278280,0,0,1,2022-10-03
2364330,293022,0,1,1,2022-10-03
2364334,291713,0,1,0,2022-10-03
2364377,293109,1,0,1,2022-10-03
2364450,280019,1,0,1,2022-10-03
2364490,277461,1,0,1,2022-10-03
2364515,278764,0,0,1,2022-10-03
2364547,287207,0,0,1,2022-10-03
2364573,293111,0,0,1,2022-10-03
2364980,266616,0,0,1,2022-10-03
2365032,293115,0,0,1,2022-10-03
2365099,282591,0,1,1,2022-10-03
2365266,263759,0,0,1,2022-10-03
2365283,293119,0,1,1,2022-10-03
2365449,293107,1,0,1,2022-10-03
2365593,280067,0,0,1,2022-10-03
2365641,293121,0,0,1,2022-10-03
2365711,293122,1,0,1,2022-10-03
2365757,269959,0,0,1,2022-10-03
2365785,274663,0,0,1,2022-10-03
2366059,263690,0,0,1,2022-10-03
2366115,272838,0,0,1,2022-10-03
2366143,293124,1,0,1,2022-10-03
2366207,275132,0,0,1,2022-10-03
2366315,293125,1,0,1,2022-10-03
2366337,271154,1,0,1,2022-10-03
2366399,293126,1,1,1,2022-10-03
2366517,293128,0,0,1,2022-10-03
2366675,293129,1,0,1,2022-10-03
2366701,293130,0,0,1,2022-10-03
2366704,288691,1,1,1,2022-10-03
2366728,265101,0,0,1,2022-10-03
2366853,293005,1,0,1,2022-10-03
2367028,282758,0,0,1,2022-10-03
2367125,290843,0,0,1,2022-10-03
2367150,293131,0,0,1,2022-10-03
2367250,293133,0,0,1,2022-10-03
2367278,293134,0,0,1,2022-10-03
2367390,292939,1,0,1,2022-10-03
2367391,288071,1,0,1,2022-10-03
2367401,293135,0,0,1,2022-10-03
2367471,268800,1,0,1,2022-10-03
2367588,277403,0,0,1,2022-10-03
2367621,291733,1,0,1,2022-10-03
2367641,288613,1,1,1,2022-10-03
2367686,269526,1,0,1,2022-10-03
2367782,283005,1,0,1,2022-10-03
2367785,293138,1,1,1,2022-10-03
2367819,291743,0,0,1,2022-10-03
2367832,273841,0,0,1,2022-10-03
2367862,289047,1,0,1,2022-10-03
2367917,291725,0,0,1,2022-10-03
2368006,270616,0,1,1,2022-10-03
2368166,278459,0,0,1,2022-10-03
2368293,270606,1,0,1,2022-10-03
2368315,266340,0,0,1,2022-10-03
2368326,288909,0,0,1,2022-10-03
2368338,292834,0,0,1,2022-10-03
2368343,291960,0,0,1,2022-10-03
2368356,293145,0,0,1,2022-10-03
2368425,293144,0,0,1,2022-10-03
2368493,278055,1,0,1,2022-10-03
2368505,274564,0,0,1,2022-10-03
2368522,267064,1,0,1,2022-10-03
2368547,293147,1,0,1,2022-10-03
2368556,279587,0,0,1,2022-10-03
2368597,261590,1,0,1,2022-10-03
2368653,278851,0,0,1,2022-10-03
2368682,292966,1,1,1,2022-10-03
2368829,263825,1,0,1,2022-10-03
2368875,279062,1,0,1,2022-10-03
2368938,293153,0,0,1,2022-10-03
2368941,293152,0,0,1,2022-10-03
2369075,267026,0,0,1,2022-10-03
2369178,292129,0,0,1,2022-10-03
2369331,293155,0,0,1,2022-10-03
2369392,293154,0,0,1,2022-10-03
2369453,293157,0,0,1,2022-10-03
2369458,275286,0,0,1,2022-10-03
2369476,287017,0,0,1,2022-10-03
2369508,288923,0,1,1,2022-10-03
2369569,292926,0,0,1,2022-10-03
2369632,271519,0,0,1,2022-10-03
2369675,281453,1,0,1,2022-10-03
2369803,293159,0,0,1,2022-10-03
2369933,280644,0,1,1,2022-10-03
2370100,285504,1,1,1,2022-10-03
2370104,266743,0,0,1,2022-10-03
2370121,293160,0,0,1,2022-10-03
2370155,280853,0,0,1,2022-10-03
2370213,270474,0,0,1,2022-10-03
2370225,288839,1,0,1,2022-10-03
2370227,277840,0,0,1,2022-10-03
2370322,289805,1,0,1,2022-10-03
2370444,274861,0,0,1,2022-10-03
2370495,272144,0,0,1,2022-10-03
2370530,293162,0,0,1,2022-10-03
2370745,293163,0,0,1,2022-10-03
2370919,280345,0,0,1,2022-10-03
2370949,292599,0,0,1,2022-10-03
2371009,292994,0,0,1,2022-10-03
2371060,292033,0,0,1,2022-10-03
2371098,261446,0,0,1,2022-10-03
2371131,293166,0,0,1,2022-10-03
2371190,277353,0,0,1,2022-10-03
2371300,291744,1,0,1,2022-10-03
2371372,291462,1,0,1,2022-10-03
2371569,279508,0,0,1,2022-10-03
2371582,293167,0,0,1,2022-10-03
2371663,260910,0,0,1,2022-10-03
2371719,292815,0,1,1,2022-10-03
2371733,292531,1,0,1,2022-10-03
2371780,261813,0,1,1,2022-10-03
2371817,273630,1,0,1,2022-10-03
2371868,270607,0,1,1,2022-10-03
2371880,282901,0,1,1,2022-10-03
2371936,293169,0,0,1,2022-10-03
2372079,282610,1,0,1,2022-10-03
2372090,293171,0,0,1,2022-10-03
2372144,293172,0,0,1,2022-10-03
2372220,292970,0,0,1,2022-10-03
2372234,262580,0,0,1,2022-10-03
2372251,293173,0,0,1,2022-10-03
2372406,277238,1,0,1,2022-10-03
2372429,275510,1,0,1,2022-10-03
2372753,292770,0,0,1,2022-10-03
2372764,293175,0,0,1,2022-10-03
2372782,291116,0,0,1,2022-10-03
2372801,291823,0,0,1,2022-10-03
2372867,261072,0,0,1,2022-10-03
2372952,292061,1,0,1,2022-10-04
2372953,260345,0,1,1,2022-10-04
2372955,292423,0,1,1,2022-10-04
2372957,291116,0,1,1,2022-10-04
2372961,261072,0,0,1,2022-10-04
2372962,292486,1,0,1,2022-10-04
2372963,284482,0,1,1,2022-10-04
2372965,277238,1,0,1,2022-10-04
2372991,285504,1,1,1,2022-10-04
2372998,282610,1,0,1,2022-10-04
2373004,290357,0,0,1,2022-10-04
2373060,273630,1,1,1,2022-10-04
2373068,280121,1,1,1,2022-10-04
2373077,265928,1,0,1,2022-10-04
2373089,292641,1,0,1,2022-10-04
2373090,275449,1,1,1,2022-10-04
2373134,293019,0,1,0,2022-10-04
2373161,277964,0,0,1,2022-10-04
2373169,261446,0,1,1,2022-10-04
2373200,292967,1,1,1,2022-10-04
2373249,282758,0,0,1,2022-10-04
2373305,293156,1,1,1,2022-10-04
2373335,291425,0,1,1,2022-10-04
2373351,293138,1,0,1,2022-10-04
2373361,282136,0,0,1,2022-10-04
2373407,280345,0,0,1,2022-10-04
2373476,260968,1,0,1,2022-10-04
2373481,292402,0,1,1,2022-10-04
2373501,282273,0,0,1,2022-10-04
2373591,292620,0,0,1,2022-10-04
2373594,286199,0,0,1,2022-10-04
2373606,288269,0,1,1,2022-10-04
2373615,270931,0,0,1,2022-10-04
2373674,291528,1,0,1,2022-10-04
2373723,261412,1,0,1,2022-10-04
2373770,293178,0,0,1,2022-10-04
2373797,266065,0,1,1,2022-10-04
2373830,293179,1,0,1,2022-10-04
2373860,272510,0,0,1,2022-10-04
2373922,277834,1,0,1,2022-10-04
2373927,293131,0,0,1,2022-10-04
2373971,270607,0,1,1,2022-10-04
2373993,291823,0,0,1,2022-10-04
2374045,282977,0,1,1,2022-10-04
2374082,282601,0,1,1,2022-10-04
2374124,293181,0,0,1,2022-10-04
2374139,277953,0,0,1,2022-10-04
2374181,291098,1,0,1,2022-10-04
2374203,292576,0,1,1,2022-10-04
2374267,292635,1,0,1,2022-10-04
2374294,289769,1,1,1,2022-10-04
2374309,293182,1,0,1,2022-10-04
2374311,267496,0,0,1,2022-10-04
2374320,292491,1,1,1,2022-10-04
2374375,292388,1,0,1,2022-10-04
2374394,292574,1,0,1,2022-10-04
2374402,292970,0,0,1,2022-10-04
2374419,293183,1,0,1,2022-10-04
2374493,262459,1,0,1,2022-10-04
2374500,293184,0,0,1,2022-10-04
2374579,283636,1,0,1,2022-10-04
2374593,273060,0,0,1,2022-10-04
2374596,272576,1,0,1,2022-10-04
2374647,271326,0,0,1,2022-10-04
2374717,281671,0,0,1,2022-10-04
2374723,268357,0,0,1,2022-10-04
2374789,274994,1,0,1,2022-10-04
2374812,276598,1,0,1,2022-10-04
2374879,293185,0,0,1,2022-10-04
2375016,289723,0,1,1,2022-10-04
2375021,262406,1,0,1,2022-10-04
2375051,292931,1,1,1,2022-10-04
2375064,293155,0,0,1,2022-10-04
2375075,268090,1,1,1,2022-10-04
2375080,284530,0,1,1,2022-10-04
2375167,265082,0,0,1,2022-10-04
2375169,292625,0,0,1,2022-10-04
2375179,272909,1,0,1,2022-10-04
2375252,274334,1,1,1,2022-10-04
2375293,291706,1,1,1,2022-10-04
2375358,282739,1,1,1,2022-10-04
2375361,287975,0,0,1,2022-10-04
2375442,271737,0,0,1,2022-10-04
2375452,291960,0,1,1,2022-10-04
2375526,261735,0,0,1,2022-10-04
2375618,293188,0,0,1,2022-10-04
2375628,280961,0,0,1,2022-10-04
2375663,273300,0,0,1,2022-10-04
2375679,292650,0,1,1,2022-10-04
2375684,292877,1,0,1,2022-10-04
2375725,274791,1,0,1,2022-10-04
2375749,271015,0,0,1,2022-10-04
2375782,285352,1,0,1,2022-10-04
2375849,287490,1,1,1,2022-10-04
2375888,278280,0,0,1,2022-10-04
2375951,287334,0,0,1,2022-10-04
2375957,293190,0,0,1,2022-10-04
2376007,277322,0,0,1,2022-10-04
2376057,291401,0,0,1,2022-10-04
2376087,261523,0,0,1,2022-10-04
2376094,288659,1,1,1,2022-10-04
2376185,293191,0,0,1,2022-10-04
2376238,282960,1,0,1,2022-10-04
2376329,293192,0,0,1,2022-10-04
2376347,293194,1,0,1,2022-10-04
2376387,293195,0,0,1,2022-10-04
2376414,291404,0,0,1,2022-10-04
2376422,288345,0,1,1,2022-10-04
2376478,292827,0,0,1,2022-10-04
2376555,293020,0,0,1,2022-10-04
2376567,292473,0,0,1,2022-10-04
2376626,292463,1,1,1,2022-10-04
2376628,275307,0,0,1,2022-10-04
2376700,268374,0,0,1,2022-10-04
2376717,279909,0,0,1,2022-10-04
2376736,293198,0,0,1,2022-10-04
2376800,293197,1,0,1,2022-10-04
2376809,290496,0,0,1,2022-10-04
2376843,288284,0,0,1,2022-10-04
2376855,292447,0,0,1,2022-10-04
2376877,280330,1,0,1,2022-10-04
2376936,293200,0,0,1,2022-10-04
2376954,291400,0,0,1,2022-10-04
2377019,293203,0,0,1,2022-10-04
2377040,269570,0,0,1,2022-10-04
2377065,261590,1,0,1,2022-10-04
2377072,269204,0,0,1,2022-10-04
2377106,282954,0,0,1,2022-10-04
2377109,293204,0,0,1,2022-10-04
2377143,293206,1,0,1,2022-10-04
2377274,261682,0,0,1,2022-10-04
2377278,268293,1,0,1,2022-10-04
2377300,290945,1,0,1,2022-10-04
2377357,293207,1,0,1,2022-10-04
2377439,268410,1,0,1,2022-10-04
2377458,262641,0,0,1,2022-10-04
2377482,280994,0,0,1,2022-10-04
2377522,293210,0,0,1,2022-10-04
2377541,293005,1,1,1,2022-10-04
2377578,288923,0,0,1,2022-10-04
2377612,292191,0,1,1,2022-10-04
2377640,282066,0,0,1,2022-10-04
2377695,293212,0,0,1,2022-10-04
2377711,293209,1,0,1,2022-10-04
2377727,279228,0,0,1,2022-10-04
2377732,262112,0,1,1,2022-10-04
2377733,290206,1,0,1,2022-10-04
2377744,281259,0,0,1,2022-10-04
2377764,270179,1,0,1,2022-10-04
2377783,293214,1,1,1,2022-10-04
2377870,293215,1,0,1,2022-10-04
2377928,274552,0,0,1,2022-10-04
2377977,264131,0,0,1,2022-10-04
2378026,275583,1,1,1,2022-10-04
2378052,284438,0,0,1,2022-10-04
2378097,283406,0,1,1,2022-10-04
2378127,289517,1,0,1,2022-10-04
2378168,283029,0,1,1,2022-10-04
2378187,293217,0,0,1,2022-10-04
2378196,269937,0,0,1,2022-10-04
2378260,292516,0,0,1,2022-10-04
2378315,293071,0,0,1,2022-10-04
2378323,293219,1,0,1,2022-10-04
2378344,292927,0,0,1,2022-10-04
2378362,275276,0,1,1,2022-10-04
2378364,276439,0,0,1,2022-10-04
2378372,292640,1,1,1,2022-10-04
2378445,282629,0,0,1,2022-10-04
2378472,283510,0,1,1,2022-10-04
2378482,270658,0,0,1,2022-10-04
2378550,274798,0,0,1,2022-10-04
2378705,291412,0,0,1,2022-10-04
2378720,286826,1,0,1,2022-10-04
2378731,281742,0,0,1,2022-10-04
2378752,292760,0,0,1,2022-10-04
2378804,293224,0,0,1,2022-10-04
2378879,293225,0,0,1,2022-10-04
2378987,292866,0,0,1,2022-10-04
2379002,283824,0,1,1,2022-10-04
2379022,292151,0,1,1,2022-10-04
2379095,285333,0,0,1,2022-10-04
2379139,265337,1,1,1,2022-10-04
2379221,270671,0,1,1,2022-10-04
2379265,291769,0,0,1,2022-10-04
2379323,291789,0,0,1,2022-10-04
2379375,293227,1,0,1,2022-10-04
2379446,268892,0,0,1,2022-10-04
2379447,278972,0,0,1,2022-10-04
2379519,293228,1,0,1,2022-10-04
2379697,293229,0,0,1,2022-10-04
2379784,293230,0,0,1,2022-10-04
2379869,292862,1,1,1,2022-10-04
2379946,288782,1,0,1,2022-10-04
2379963,260754,0,0,1,2022-10-04
2380054,291626,0,0,1,2022-10-04
2380135,293057,0,0,1,2022-10-04
2380178,268990,0,0,1,2022-10-04
2380214,292601,1,1,1,2022-10-04
2380220,290843,0,1,1,2022-10-04
2380225,278459,0,0,1,2022-10-04
2380252,269526,0,1,1,2022-10-04
2380331,280249,0,0,1,2022-10-04
2380409,293233,0,0,1,2022-10-04
2380417,293232,0,0,1,2022-10-04
2380462,292572,1,1,1,2022-10-04
2380474,292818,0,0,1,2022-10-04
2380528,292979,0,0,1,2022-10-04
2380538,293234,0,0,1,2022-10-04
2380557,275277,0,0,1,2022-10-04
2380608,293059,0,0,1,2022-10-04
2380623,273131,0,0,1,2022-10-04
2380690,292965,0,0,1,2022-10-04
2380754,293236,0,0,1,2022-10-04
2380853,292611,1,0,1,2022-10-04
2380993,292682,0,0,1,2022-10-04
2381000,277864,0,0,1,2022-10-04
2381002,270216,1,0,1,2022-10-04
2381066,265685,1,1,1,2022-10-04
2381161,293237,1,0,1,2022-10-04
2381221,260173,0,0,1,2022-10-04
2381293,293238,0,0,1,2022-10-04
2381350,274564,0,1,1,2022-10-04
2381400,284266,0,0,1,2022-10-04
2381561,293240,0,0,1,2022-10-04
2381625,276911,0,0,1,2022-10-04
2381686,293242,0,0,1,2022-10-04
2381694,293241,1,0,1,2022-10-04
2381701,293243,1,0,1,2022-10-04
2381729,293244,1,0,1,2022-10-04
2381789,292428,0,0,1,2022-10-04
2381824,292003,0,0,1,2022-10-04
2381960,278421,0,0,1,2022-10-04
2382002,282935,0,1,1,2022-10-04
2382008,292907,0,0,1,2022-10-04
2382063,260646,0,0,1,2022-10-04
2382076,282595,0,0,1,2022-10-04
2382086,275757,0,0,1,2022-10-04
2382128,267916,0,0,1,2022-10-04
2382139,261737,0,0,1,2022-10-04
2382144,293251,0,0,1,2022-10-04
2382200,293247,0,0,1,2022-10-04
2382210,293249,0,0,1,2022-10-04
2382233,293053,0,1,1,2022-10-04
2382252,293252,1,0,1,2022-10-04
2382267,282591,1,0,1,2022-10-04
2382335,279482,1,1,1,2022-10-04
2382337,293107,1,0,1,2022-10-04
2382342,290989,0,0,1,2022-10-04
