student_id,quiz_id,question_id,answer_id
292095,537,796,3139
275276,444,805,3177
292101,539,789,3109
292101,539,797,3142
292101,541,788,3107
275276,445,672,2615
292101,43,72,294
275276,446,806,3178
286834,181,210,826
286834,182,190,745
286834,182,197,775
292129,43,72,294
292101,44,910,3594
292129,44,910,3593
276130,402,571,2219
276130,402,572,2223
276130,403,580,2250
276130,403,582,2259
276130,403,584,2267
292129,45,822,3248
277353,283,355,1401
290496,491,1074,4236
290496,491,1199,4528
277353,284,381,1503
290496,492,1076,4244
277353,285,365,1441
276439,275,742,2902
276439,275,758,2984
276439,275,759,2990
291823,537,796,3139
287143,484,1063,4197
272510,269,1209,4570
272510,269,1210,4573
292129,46,75,309
291823,538,785,3095
292191,537,796,3139
282033,252,828,3270
270435,51,87,359
287143,486,1066,4205
287143,486,1067,4209
275276,447,807,3184
291706,47,76,313
292191,538,785,3095
287143,487,1068,4211
291706,48,743,2916
291706,48,744,2920
291706,48,746,2933
291706,48,747,2939
291706,48,748,2941
292191,540,781,3078
292191,540,782,3080
292191,540,783,3087
282776,252,828,3270
292191,539,789,3109
292191,539,797,3142
275276,448,808,3188
291706,49,83,340
291706,49,84,345
291706,49,787,3103
291706,49,799,3151
279352,488,1069,4216
279352,488,1070,4219
279352,488,1071,4224
259209,51,87,359
291706,50,86,353
269068,25,27,108
269068,25,28,113
269068,25,29,115
292101,436,801,3159
292101,437,662,2575
292101,438,802,3164
292101,439,803,3167
292101,440,663,2579
292101,441,668,2600
292101,442,804,3170
279352,489,1072,4227
291264,537,796,3139
279352,490,1073,4233
292101,443,676,2632
279352,491,1074,4236
279352,491,1199,4529
291706,51,87,359
279352,492,1076,4244
292101,444,805,3177
278459,265,1090,4298
278459,265,1091,4303
291264,538,785,3095
282564,249,823,3253
282564,249,824,3254
279352,493,1077,4247
279352,493,1078,4251
279352,493,1132,4464
279352,494,1080,4260
282564,250,825,3257
282564,250,826,3264
282564,251,827,3267
291264,540,781,3078
291264,540,782,3080
291264,540,783,3087
282564,252,828,3270
286834,183,795,3135
275286,183,795,3135
279228,306,425,1681
278459,266,1092,4305
278459,266,1093,4309
278459,266,1094,4315
278459,266,1095,4318
279228,307,422,1672
286834,184,195,768
279228,308,421,1665
291566,273,375,1480
291566,273,382,1509
291566,273,915,3614
278764,545,1045,4127
278764,545,1046,4132
271197,250,825,3257
271197,250,826,3264
278764,546,1047,4137
278764,546,1048,4140
278764,546,1049,4144
263661,187,192,754
279228,309,424,1680
278764,547,1050,4150
278764,547,1051,4154
290953,261,329,1301
291566,246,1113,4391
291566,246,1114,4394
291566,246,1115,4396
291566,246,1116,4401
288782,161,184,723
288782,161,776,3056
269068,550,1200,4531
269068,550,1201,4536
269068,550,1202,4538
269068,550,1203,4545
269068,550,1204,4550
291347,156,172,679
291347,156,175,687
291347,157,165,656
271197,291,391,1544
271197,291,395,1559
271197,291,397,1569
277353,484,1063,4197
291347,158,168,667
263661,188,201,792
290953,262,331,1307
277353,485,1064,4200
277353,485,1065,4201
263661,189,214,843
287143,489,1072,4227
290953,263,328,1298
277353,486,1066,4205
277353,486,1067,4209
291576,180,213,838
263661,190,211,831
277353,487,1068,4211
263661,191,212,836
292131,193,236,930
292131,193,238,938
292131,193,239,944
292131,193,240,948
291837,540,781,3078
291837,540,782,3081
291837,540,783,3087
291837,539,789,3112
291837,539,797,3144
287143,490,1073,4230
272510,270,1187,4482
272510,270,1188,4484
272510,270,1211,4575
272510,271,1189,4489
272510,271,1190,4492
272510,271,1191,4496
282564,253,829,3275
291154,541,788,3107
292033,439,803,3167
292033,440,663,2579
281096,184,195,766
292033,441,668,2600
281096,185,194,763
292033,442,804,3170
282564,254,312,1233
292033,443,676,2632
292033,444,805,3177
282564,255,841,3323
291154,43,72,294
292033,445,672,2615
292033,446,806,3178
287143,492,1076,4244
286723,537,796,3139
290239,169,187,736
290239,169,203,799
286723,538,785,3095
291264,539,789,3109
291264,539,797,3142
291576,181,210,826
291576,182,190,745
291576,182,197,775
290239,170,183,719
290239,171,202,796
289820,418,629,2444
291949,253,829,3275
260646,31,44,182
291402,49,83,340
291402,49,84,345
291402,49,787,3103
291402,49,799,3151
274861,550,1200,4531
274861,550,1201,4536
274861,550,1202,4540
274861,550,1203,4545
274861,550,1204,4550
291402,50,86,353
291402,44,910,3594
290239,172,176,689
290239,172,179,703
274498,484,1063,4197
291402,51,87,359
286723,540,781,3078
286723,540,782,3080
286723,540,783,3087
274498,485,1064,4200
274498,485,1065,4201
291949,254,312,1233
270671,272,1192,4497
270671,272,1193,4502
287143,494,1080,4260
291264,541,788,3107
291264,43,72,294
291949,255,841,3323
291264,44,910,3594
292114,43,72,294
271338,553,1214,4589
290239,173,180,705
274825,439,803,3167
271338,554,1215,4592
274825,440,663,2579
287143,496,1083,4268
270616,264,325,1286
270616,264,831,3283
260646,32,45,184
274825,441,668,2600
274825,442,804,3170
290242,537,796,3139
274825,443,676,2632
274825,444,805,3177
287143,497,1084,4275
287143,498,1085,4279
287143,498,1086,4283
291836,349,462,1834
290242,538,785,3095
287143,499,1087,4284
286557,541,788,3107
274861,27,818,3227
274861,27,819,3232
271338,555,1216,4598
274825,445,672,2615
291566,409,621,2411
291566,409,1002,3959
291566,410,623,2418
274825,446,806,3178
291566,411,611,2370
291566,411,1003,3964
291566,411,1004,3966
277353,488,1069,4216
277353,488,1070,4219
277353,488,1071,4226
291566,412,614,2385
291566,412,1005,3971
275510,408,933,3686
275510,408,934,3689
275510,408,935,3692
275510,408,936,3695
275510,408,937,3699
275510,408,938,3703
291566,413,619,2405
291566,413,1006,3976
291566,413,1007,3980
274825,447,807,3184
277353,489,1072,4227
291566,414,1008,3982
291566,414,1194,4509
277353,490,1073,4230
286557,43,72,294
270616,265,1090,4298
270616,265,1091,4303
286557,44,910,3594
274861,28,37,146
274861,28,38,153
270616,266,1092,4305
270616,266,1093,4309
270616,266,1094,4315
270616,266,1095,4318
288315,453,813,3208
290226,246,1113,4391
290226,246,1114,4394
290226,246,1115,4398
290226,246,1116,4401
282449,389,589,2286
282449,389,590,2290
282449,389,591,2292
282449,389,592,2296
282449,390,565,2196
282449,391,561,2181
282449,391,567,2204
282449,391,569,2210
282449,392,554,2156
282449,392,555,2159
282449,392,556,2161
282449,393,568,2208
290339,538,785,3095
290339,537,796,3139
282449,394,581,2255
282449,394,927,3660
286723,539,789,3109
286723,539,797,3142
290339,540,781,3078
290339,540,782,3082
290339,540,783,3087
292061,537,796,3139
270616,267,1096,4323
270616,267,1097,4324
270616,267,1098,4328
270616,267,1099,4332
286723,541,788,3107
276439,276,773,3047
276439,276,774,3051
276439,276,919,3630
276439,277,380,1499
276439,278,358,1413
276439,278,367,1448
276439,279,741,2898
276439,279,756,2977
276439,279,775,3055
274645,185,194,762
276439,280,357,1407
276439,280,363,1432
276439,280,364,1437
289244,286,352,1387
288315,454,814,3210
289244,287,388,1533
289244,287,393,1552
288315,455,815,3215
286723,43,72,294
292061,538,785,3095
284482,256,315,1245
284482,257,830,3277
274645,186,914,3611
292061,540,781,3079
292061,540,782,3080
292061,540,783,3087
289244,288,376,1486
289244,288,385,1519
289244,288,386,1524
284482,258,314,1242
284482,259,322,1274
284482,260,313,1236
289244,289,387,1528
289244,289,400,1579
292061,539,789,3109
292061,539,797,3142
274645,187,192,754
280953,159,793,3127
280953,159,794,3132
280953,160,181,710
292374,538,785,3095
292374,540,781,3079
292374,540,782,3082
292374,540,783,3085
292374,537,796,3140
292374,539,789,3111
292374,539,797,3141
292374,541,788,3106
292374,44,910,3594
274645,188,201,792
291976,484,1063,4197
274645,189,214,843
274645,190,211,831
274645,191,212,836
262406,417,645,2506
291976,485,1064,4199
291976,485,1065,4201
276860,537,796,3139
292381,484,1063,4197
262406,418,629,2444
290339,539,789,NULL
290339,539,797,3141
288884,286,352,1387
268926,188,201,792
292381,485,1064,4200
292381,485,1065,4201
288884,287,388,1533
288884,287,393,1552
292381,486,1066,4205
292381,486,1067,4209
288884,288,376,1486
288884,288,385,1519
288884,288,386,1524
262406,419,842,3326
292381,487,1068,4211
288884,289,387,1528
288884,289,400,1579
288884,290,392,1550
288884,290,398,1572
288884,290,402,1588
288884,290,403,1591
288884,291,391,1544
288884,291,395,1561
288884,291,397,1569
292381,488,1069,4215
292381,488,1070,4220
292381,488,1071,4223
288884,292,389,1535
288884,292,390,1541
288884,292,394,1556
292381,489,1072,4227
280953,161,184,723
280953,161,776,3056
280953,162,209,823
280953,162,215,847
282601,178,205,806
288884,293,396,1563
288884,293,404,1595
288884,294,399,1576
288884,294,401,1583
261668,369,493,1953
261668,369,496,1962
261668,369,497,1966
261668,369,500,1972
261668,369,501,1974
261668,369,920,3634
288884,295,406,1605
288884,295,420,1661
282601,179,204,802
290226,247,1121,4421
290226,247,1197,4520
290226,436,801,3159
290226,437,662,2575
290226,438,802,3164
291976,246,1113,4391
291976,246,1114,4394
291976,246,1115,4396
291976,246,1116,4401
275307,434,658,2558
275307,434,1021,4035
275307,434,1022,4040
292360,248,1088,4290
292360,248,1089,4294
289047,455,815,3215
290458,171,202,794
290458,248,1088,4290
290458,248,1089,4294
274861,29,39,155
274861,29,820,3241
274861,30,41,166
274861,30,42,174
274861,30,43,177
275276,449,809,3193
275276,450,810,3195
292191,541,788,3107
292191,43,72,294
292191,44,910,3594
292401,541,788,3107
292401,43,72,294
292401,44,910,3594
263496,436,801,3159
292191,45,822,3249
263496,437,662,2575
286566,248,1088,4290
286566,248,1089,4294
263496,438,802,3164
263496,439,803,3167
263496,440,663,2579
263496,441,668,2600
263496,442,804,3170
275276,451,811,3201
263496,443,676,2632
263496,444,805,3177
263496,445,672,2615
286566,249,823,3253
286566,249,824,3254
260465,542,906,3576
260465,542,907,3582
275276,452,1198,4525
292406,537,796,3139
292406,538,785,3095
263496,446,806,3178
286566,250,825,3257
286566,250,826,3264
290900,537,796,3139
274438,165,206,810
274438,166,182,715
286566,251,827,3267
290444,159,793,3128
290444,159,794,3130
292406,540,781,3078
292406,540,782,3080
292406,540,783,3087
290444,160,181,709
286566,252,828,3270
284438,185,194,762
292406,539,789,3109
292406,539,797,3142
292406,541,788,3107
284438,31,44,182
272359,184,195,768
292411,537,796,3139
286834,185,194,762
292411,538,785,3095
292411,540,781,3076
292411,540,782,3080
292411,540,783,3084
281742,269,1209,4570
281742,269,1210,4573
292406,43,72,294
290206,411,611,2370
290206,411,1003,3964
290206,411,1004,3966
281742,270,1187,4482
281742,270,1188,4484
281742,270,1211,4575
290444,484,1063,4197
292406,44,910,3594
281742,271,1189,4489
281742,271,1190,4492
281742,271,1191,4496
292411,43,72,294
286834,186,914,3611
292411,44,910,3594
282313,492,1076,4244
291789,25,27,108
291789,25,28,113
291789,25,29,115
292411,45,822,3249
292411,46,75,309
278459,267,1096,4323
278459,267,1097,4324
278459,267,1098,4328
278459,267,1099,4332
291264,45,822,3249
274438,167,186,731
290444,486,1066,4205
290444,486,1067,4208
274438,168,778,3065
274438,168,779,3069
278459,268,1100,4336
274475,252,828,3270
291264,46,75,309
275276,453,813,3208
291264,47,76,313
291264,48,743,2916
291264,48,744,2920
291264,48,746,2933
291264,48,747,2939
291264,48,748,2941
286826,409,621,2411
286826,409,1002,3959
286826,410,623,2418
284438,32,45,184
278459,269,1209,4570
278459,269,1210,4573
286834,187,192,754
275276,454,814,3210
282313,493,1077,4247
282313,493,1078,4251
282313,493,1132,4464
278459,270,1187,4482
278459,270,1188,4484
278459,270,1211,4575
290226,439,803,3167
290226,440,663,2579
278459,271,1189,4489
278459,271,1190,4492
278459,271,1191,4496
290226,441,668,2600
275276,455,815,3215
290226,444,805,3177
286834,188,201,792
278459,272,1192,4497
278459,272,1193,4502
274438,169,187,736
274438,169,203,799
286834,189,214,843
286834,190,211,831
274438,170,183,719
286834,191,212,836
274438,171,202,796
282313,494,1080,4260
274438,172,176,689
274438,172,179,703
290945,185,194,762
292429,484,1063,4197
292429,485,1064,4200
292429,485,1065,4201
291551,269,1209,4570
291551,269,1210,4573
292429,486,1066,4204
292429,486,1067,4209
292429,487,1068,4211
286826,411,611,2370
286826,411,1003,3964
286826,411,1004,3966
286826,412,614,2385
286826,412,1005,3971
286826,413,619,2405
286826,413,1006,3976
286826,413,1007,3980
292406,45,822,3249
283824,248,1088,4290
283824,248,1089,4294
291551,270,1187,4482
291551,270,1188,4484
291551,270,1211,4575
291551,271,1189,4489
291551,271,1190,4492
291551,271,1191,4496
286826,414,1008,3982
286826,414,1194,4508
292429,488,1069,4216
292429,488,1070,4219
292429,488,1071,4226
292429,489,1072,4227
292429,490,1073,4230
286826,415,625,2429
292436,537,796,3137
286826,416,615,2386
286826,416,1009,3987
292439,404,595,2306
292439,404,597,2314
292439,404,604,2343
292439,404,608,2358
292439,404,610,2369
292406,46,75,309
292440,537,796,3139
288345,273,375,1480
288345,273,382,1509
288345,273,915,3614
292440,538,785,3095
288345,274,917,3623
288345,274,1212,4579
288345,274,1213,4586
265337,21,821,3245
288345,275,742,2902
288345,275,758,2984
288345,275,759,2990
265337,22,22,86
265337,22,23,91
288345,276,773,3047
288345,276,774,3051
288345,276,919,3630
286826,417,645,2506
286826,418,629,2444
291823,540,781,3078
291823,540,782,3080
291823,540,783,3087
286826,419,842,3326
292446,537,796,3137
290884,537,796,3139
286826,420,636,2473
292429,491,1074,4236
292429,491,1199,4527
292429,492,1076,4243
290884,538,785,3095
286826,421,631,2452
288345,277,380,1499
274498,486,1066,4205
274498,486,1067,4209
288345,278,358,1413
288345,278,367,1448
291823,539,789,3109
291823,539,797,3142
288345,279,741,2898
288345,279,756,2977
288345,279,775,3055
275132,183,795,3135
288345,280,357,1407
288345,280,363,1432
288345,280,364,1437
292447,192,234,924
292447,192,235,927
291576,183,795,3135
292429,493,1077,4247
292429,493,1078,4251
292429,493,1132,4464
281279,540,781,3078
281279,540,782,3080
281279,540,783,3087
292429,494,1080,4260
292429,495,1081,4263
292429,495,1082,4266
291823,541,788,3107
281279,539,789,3109
281279,539,797,3142
292406,47,76,313
292429,496,1083,4270
281279,541,788,3107
288345,281,360,1420
288345,281,362,1430
288345,281,366,1443
292406,48,743,2916
292406,48,744,2920
292406,48,746,2933
292406,48,747,2939
292406,48,748,2941
292429,497,1084,4275
292429,498,1085,4276
292429,498,1086,4283
270671,159,793,3127
270671,159,794,3132
292453,248,1088,4290
292453,248,1089,4294
270671,160,181,710
292406,49,83,340
292406,49,84,345
292406,49,787,3103
292406,49,799,3151
288345,282,373,1473
288345,282,374,1475
288345,282,377,1490
288345,282,378,1492
292429,499,1087,4284
292133,537,796,3139
288345,283,355,1401
292453,249,823,3253
292453,249,824,3254
288345,284,381,1503
292406,50,86,353
288345,285,365,1441
291576,184,195,768
292129,47,76,313
292406,51,87,359
270671,161,184,723
270671,161,776,3056
292440,540,781,3078
292440,540,782,3080
292440,540,783,3087
292440,539,789,3109
292440,539,797,3142
292129,48,743,2916
292129,48,744,2923
292129,48,746,2935
292129,48,747,2939
292129,48,748,2940
270616,268,1100,4335
278459,273,375,1480
278459,273,382,1507
278459,273,915,3614
292365,248,1088,4290
292365,248,1089,4294
292365,249,823,3253
292365,249,824,3254
292129,49,83,340
292129,49,84,345
292129,49,787,3103
292129,49,799,3151
292365,250,825,3257
292365,250,826,3263
292129,50,86,353
292431,192,234,924
292431,192,235,927
292129,51,87,359
292061,541,788,3107
280644,256,315,1245
280644,257,830,3277
280644,258,314,1242
280644,259,322,1274
280644,260,313,1236
292061,43,72,294
291626,186,914,3611
292061,44,910,3594
289270,540,781,3078
289270,540,782,3080
289270,540,783,3087
271338,576,1253,4735
289270,539,789,3109
289270,539,797,3142
271338,577,1254,4740
271338,577,1255,4742
270671,162,209,823
270671,162,215,847
289270,541,788,3107
292406,248,1088,4290
292406,248,1089,4294
288884,296,1101,4338
288884,296,1102,4345
288884,296,1103,4351
289270,43,72,294
279562,269,1209,4570
279562,269,1210,4573
288884,297,1104,4353
288884,297,1105,4357
288884,298,1106,4362
288884,298,1107,4367
275277,174,196,772
288884,299,1108,4368
288884,299,1109,4373
292406,249,823,3253
292406,249,824,3254
289270,21,821,3245
275277,175,185,725
279562,270,1187,4482
279562,270,1188,4484
279562,270,1211,4575
270671,163,193,758
288884,300,1110,4376
275277,176,178,699
270671,164,177,695
291487,248,1088,4290
291487,248,1089,4294
279562,271,1189,4489
279562,271,1190,4492
279562,271,1191,4496
291487,249,823,3253
291487,249,824,3254
275277,177,198,780
275277,178,205,806
275286,184,195,768
292406,250,825,3257
292406,250,826,3264
275277,179,204,802
288793,181,210,826
288793,182,190,745
288793,182,197,775
292453,250,825,3257
292453,250,826,3264
291487,250,825,3257
291487,250,826,3264
292453,251,827,3267
292453,252,828,3270
276439,281,360,1420
276439,281,362,1430
276439,281,366,1444
291487,251,827,3267
291425,47,76,313
276439,282,373,1473
276439,282,374,1475
276439,282,377,1490
276439,282,378,1492
291425,48,743,2916
291425,48,744,2920
291425,48,746,2933
291425,48,747,2939
291425,48,748,2940
292453,253,829,3275
286723,44,910,3594
292453,254,312,1231
291425,49,83,340
291425,49,84,345
291425,49,787,3103
291425,49,799,3151
292453,255,841,3321
291425,50,86,353
263825,264,325,1286
263825,264,831,3283
290746,183,795,3135
270616,159,793,3127
270616,159,794,3132
270616,160,181,710
270616,161,184,723
270616,161,776,3056
263825,265,1090,4298
263825,265,1091,4303
270616,162,209,823
270616,162,215,847
270616,163,193,758
270616,164,177,695
270616,165,206,810
263825,266,1092,4305
263825,266,1093,4308
263825,266,1094,4315
263825,266,1095,4318
270616,166,182,715
270616,167,186,731
270616,168,778,3065
270616,168,779,3069
267488,264,325,1286
267488,264,831,3283
284482,261,329,1301
267488,266,1092,4305
267488,266,1093,4309
267488,266,1094,4315
267488,266,1095,4318
270616,169,187,736
270616,169,203,799
282430,454,814,3210
267488,267,1096,4323
267488,267,1097,4324
267488,267,1098,4328
267488,267,1099,4332
270616,170,183,719
282430,455,815,3215
260968,264,325,1286
260968,264,831,3283
292484,269,1209,4570
292484,269,1210,4573
292484,270,1187,4479
292484,270,1188,4484
292484,270,1211,4575
262580,571,1245,4704
262580,272,1192,4497
262580,272,1193,4502
292488,389,589,2286
292488,389,590,2290
292488,389,591,2294
292488,389,592,2295
282601,550,1200,4531
282601,550,1201,4535
282601,550,1202,4540
282601,550,1203,4545
282601,550,1204,4550
292488,390,565,2196
267488,268,1100,4335
292488,391,561,2181
292488,391,567,2204
292488,391,569,2210
282601,27,818,3227
282601,27,819,3232
268926,189,214,843
276598,262,331,1307
268926,190,211,831
268926,191,212,836
292496,246,1113,4391
292496,246,1114,4394
292496,246,1115,4396
292496,246,1116,4401
276598,263,328,1298
291425,51,87,359
292447,193,236,930
292447,193,238,939
292447,193,239,942
292447,193,240,948
291053,580,1258,4755
263825,267,1096,4320
263825,267,1097,4324
263825,267,1098,4328
263825,267,1099,4332
292447,194,230,905
292447,194,232,914
292447,194,237,936
284438,186,914,3611
292447,195,250,985
292447,195,791,3117
292447,195,800,3157
292406,251,827,3267
292406,252,828,3270
289270,22,22,86
289270,22,23,91
289270,23,24,95
271197,251,827,3267
271197,252,828,3270
275276,545,1045,4127
275276,545,1046,4132
292506,192,234,924
292506,192,235,927
280330,537,796,3139
275276,546,1047,4137
275276,546,1048,4140
275276,546,1049,4144
292506,193,236,931
292506,193,238,940
292506,193,239,942
292506,193,240,947
275276,547,1050,4150
275276,547,1051,4154
291789,550,1200,4531
291789,550,1201,4536
291789,550,1202,4540
291789,550,1203,4545
291789,550,1204,4550
292506,194,230,905
292506,194,232,914
292506,194,237,933
265685,269,1209,4570
265685,269,1210,4573
265685,270,1187,4482
265685,270,1188,4484
265685,270,1211,4575
291789,27,818,3227
291789,27,819,3232
265685,271,1189,4489
265685,271,1190,4492
265685,271,1191,4496
263521,436,801,3159
263521,437,662,2575
263521,438,802,3165
292504,537,796,3139
292504,538,785,3095
271763,537,796,3139
292406,253,829,3275
271763,538,785,3095
292506,197,1126,4442
292504,540,781,3078
292504,540,782,3080
292504,540,783,3085
292513,246,1113,4391
292513,246,1114,4394
292513,246,1115,4399
292513,246,1116,4401
271763,540,781,3078
271763,540,782,3082
271763,540,783,3087
292406,254,312,1233
292406,255,841,3323
271763,539,789,3109
271763,539,797,3142
290945,186,914,3611
277322,160,181,710
277322,161,184,723
277322,161,776,3056
277322,162,209,823
277322,162,215,847
277322,163,193,758
277322,164,177,695
292516,537,796,3139
291264,49,83,340
291264,49,84,345
291264,49,787,3103
291264,49,799,3151
291626,187,192,755
287683,248,1088,4290
287683,248,1089,4294
291264,50,86,353
291349,369,493,1953
291349,369,496,1962
291349,369,497,1966
291349,369,500,1972
291349,369,501,1974
291349,369,920,3634
277322,165,206,810
291264,51,87,359
289820,419,842,3326
282595,162,209,823
282595,162,215,847
282595,163,193,758
282595,164,177,695
283824,249,823,3253
283824,249,824,3254
282595,165,206,810
283824,250,825,3257
283824,250,826,3264
282449,395,558,2169
282449,395,928,3665
282449,395,929,3668
282449,396,557,2166
282449,397,578,2242
282449,397,583,2263
282449,398,562,2184
282449,398,566,2199
282449,398,576,2237
292516,538,785,3095
283824,251,827,3267
282449,399,574,2230
282449,399,575,2232
282449,399,577,2240
282449,399,1244,4700
282595,166,182,715
283824,252,828,3270
282595,167,186,731
285381,538,785,3095
274475,253,829,3275
286826,422,639,2482
284452,537,796,3139
286826,423,1195,4510
274475,254,312,1233
284452,538,785,3095
286826,424,1012,3998
286826,424,1013,4004
286826,424,1196,4517
274475,255,841,3323
286826,425,644,2503
286826,425,1014,4007
284452,540,781,3078
284452,540,782,3080
284452,540,783,3087
292508,537,796,3139
292533,537,796,3140
292508,538,785,3095
286826,426,628,2439
286826,426,1015,4012
291986,488,1069,4216
291986,488,1070,4219
291986,488,1071,4223
292533,538,785,NULL
292535,246,1113,4391
292535,246,1114,4394
292535,246,1115,4396
292535,246,1116,4401
286141,270,1187,4482
286141,270,1188,4484
286141,270,1211,4575
292534,537,796,NULL
286826,427,637,2476
286826,427,1016,4013
286826,427,1017,4018
292536,436,801,3159
292428,537,796,3139
286826,428,646,2512
292428,538,785,3095
286826,429,655,2548
292536,437,662,2575
292406,256,315,1245
265101,183,795,3135
275276,21,821,3245
292530,537,796,3139
292536,438,802,3164
292406,257,830,3277
289820,420,636,2473
284452,539,789,3109
284452,539,797,3142
284452,541,788,3107
290953,264,325,1286
290953,264,831,3283
261690,262,331,1307
291858,537,796,3139
287565,185,194,762
292536,439,803,3167
292536,440,663,2579
290953,265,1090,4298
290953,265,1091,4303
261690,263,328,1298
292568,537,796,3137
292536,441,668,2600
290953,266,1092,4305
290953,266,1093,4309
290953,266,1094,4315
290953,266,1095,4318
292568,538,785,3095
292567,248,1088,4290
292567,248,1089,4294
292536,442,804,3170
286826,430,648,2520
286826,430,1018,4021
290945,187,192,754
292536,443,676,2632
290444,485,1064,4200
290444,485,1065,4201
292567,249,823,3253
292567,249,824,3254
292536,444,805,3177
292567,250,825,3257
292567,250,826,3264
290444,487,1068,4211
292493,537,796,3139
292567,251,827,3267
292493,538,785,3095
292406,258,314,1242
292440,541,788,3107
281076,45,822,3249
291858,538,785,3095
286826,431,650,2526
286826,431,1019,4028
286826,431,1020,4030
292567,252,828,3270
280853,253,829,3275
292440,43,72,294
292440,44,910,3594
275132,184,195,768
292488,392,554,2156
292488,392,555,2159
292488,392,556,2162
292406,259,322,1274
263825,268,1100,4335
282575,303,419,1658
292406,260,313,1236
282575,304,405,1602
282575,305,423,1673
283824,253,829,NULL
282595,168,778,3065
282595,168,779,3069
282575,306,425,1681
282575,307,422,1672
292406,261,329,1301
286826,432,654,2542
282575,308,421,1665
282595,169,187,736
282595,169,203,799
286826,433,659,2563
282575,309,424,1680
280373,537,796,3139
280373,538,785,3093
282595,170,183,719
283824,254,312,1233
292061,45,822,3249
282595,171,202,796
282595,172,176,689
282595,172,179,703
288315,545,1045,4127
288315,545,1046,4132
292428,540,781,3078
292428,540,782,3080
292428,540,783,3086
269526,43,72,294
282595,173,180,705
288315,546,1047,4137
288315,546,1048,4140
288315,546,1049,4144
269526,44,910,3594
280373,540,781,3079
280373,540,782,3080
280373,540,783,3086
288315,547,1050,4150
288315,547,1051,4154
292428,539,789,3109
292428,539,797,3142
292428,541,788,3107
282776,253,829,3275
282776,254,312,1233
269526,45,822,3249
292428,43,72,294
273443,45,822,3249
291606,538,785,3095
291487,252,828,3270
290465,537,796,3139
290465,538,785,3095
290465,540,781,3078
290465,540,782,3080
290465,540,783,3087
267627,149,169,668
267627,149,170,671
274499,537,796,3139
290465,539,789,3109
290465,539,797,3141
291566,540,781,3078
291566,540,782,3080
291566,540,783,3086
292406,262,331,1307
291606,540,781,3079
291606,540,782,3080
291606,540,783,3086
292593,537,796,3139
291576,185,194,762
291606,539,789,3109
291606,539,797,3142
292593,538,785,3095
291576,186,914,3611
275277,180,213,838
292428,44,910,3594
280644,261,329,1301
292428,45,822,3249
280644,262,331,1307
278459,274,917,3623
278459,274,1212,4579
278459,274,1213,4584
280644,263,328,1298
292354,537,796,3139
292428,46,75,309
278459,275,742,2902
278459,275,758,2984
278459,275,759,2990
273443,46,75,309
291576,187,192,754
289047,546,1047,4137
289047,546,1048,4140
289047,546,1049,4144
285527,537,796,3139
285527,538,785,3095
278459,276,773,3047
278459,276,774,3048
278459,276,919,3630
292595,537,796,3140
277657,49,83,340
277657,49,84,345
277657,49,787,3103
277657,49,799,3151
289270,31,44,182
285527,540,781,3078
285527,540,782,3080
285527,540,783,3087
278459,277,380,1499
277657,50,86,353
291576,188,201,792
291576,189,214,843
291576,190,211,831
285527,539,789,3109
285527,539,797,3142
278459,278,358,1412
278459,278,367,1448
291576,191,212,836
285527,541,788,3107
278459,279,741,2898
278459,279,756,2977
278459,279,775,3055
273443,47,76,313
277657,51,87,359
285527,43,72,294
274499,538,785,3095
273443,48,743,2916
273443,48,744,2920
273443,48,746,2933
273443,48,747,2939
273443,48,748,2941
290465,541,788,3107
273443,49,83,340
273443,49,84,345
273443,49,787,3103
273443,49,799,3151
278459,280,357,1407
278459,280,363,1432
278459,280,364,1437
292572,537,796,3139
273443,50,86,353
273443,51,87,359
270671,165,206,810
278459,281,360,1420
278459,281,362,1430
278459,281,366,1443
270671,166,182,715
292587,537,796,3139
290465,43,72,294
292587,538,785,3095
270671,167,186,731
291576,537,796,3139
291576,538,785,3095
292606,537,796,3139
270671,168,778,3065
270671,168,779,3069
292587,540,781,3078
292587,540,782,3080
292587,540,783,3087
291576,540,781,3078
291576,540,782,3080
291576,540,783,3087
292606,538,785,3095
291576,539,789,3109
291576,539,797,3142
291576,541,788,3107
270671,169,187,736
270671,169,203,799
290465,44,910,3594
292587,539,789,3109
292587,539,797,3142
270671,170,183,719
291576,43,72,294
292587,541,788,3107
291576,44,910,3594
270671,171,202,796
290465,45,822,3249
270671,172,176,689
270671,172,179,703
270671,173,180,705
277353,491,1074,4236
277353,491,1199,4529
290465,46,75,309
292596,537,796,3139
292596,538,785,3095
292596,540,781,3078
292596,540,782,3080
292596,540,783,3087
276439,283,355,1401
292615,538,785,3095
276439,284,381,1503
276439,285,365,1441
292486,537,796,3139
292486,538,785,3095
290465,47,76,313
290465,48,743,2916
290465,48,744,2920
290465,48,746,2933
290465,48,747,2939
290465,48,748,2941
270616,171,202,796
290496,31,44,182
292486,540,781,3078
292486,540,782,3080
292486,540,783,3087
270616,172,176,689
270616,172,179,703
270616,173,180,705
292402,537,796,3139
292486,539,789,3109
292486,539,797,3142
292486,541,788,3107
292486,43,72,294
292486,44,910,3594
292402,538,785,3095
277353,492,1076,4244
292402,540,781,3078
292402,540,782,3080
292402,540,783,3087
270616,174,196,772
292402,539,789,3109
292402,539,797,3142
263496,447,807,3184
270616,175,185,725
292402,541,788,3107
292619,537,796,3139
270616,176,178,699
292619,538,785,3095
